date,region_id,disease_code,disease_name,case_count,severity_avg,outbreak_occurred
2020-01-01,97,A00.9,Cholera,1,2.26,0
2020-01-01,97,J18.9,Pneumonia,20,2.4,0
2020-01-01,97,A09,Gastroenteritis,10,1.6,0
2020-01-01,97,A37.9,Whooping Cough,17,1.99,0
2020-01-01,97,I10,Hypertension,9,2.96,0
2020-01-01,97,K29.7,Gastritis,8,1.55,0
2020-01-01,97,J45.9,Asthma,17,1.99,0
2020-01-01,98,U07.1,COVID-19,8,1.76,0
2020-01-01,98,J18.9,Pneumonia,25,2.9,0
2020-01-01,98,B16,Hepatitis B,2,2.6,0
2020-01-01,98,E11,Type 2 Diabetes,8,2.71,0
2020-01-01,99,A09,Gastroenteritis,2,2.62,0
2020-01-01,99,B16,Hepatitis B,1,1.92,0
2020-01-01,99,E11,Type 2 Diabetes,106,3.39,1
2020-01-01,100,A00.9,Cholera,1,1.65,0
2020-01-01,100,J18.9,Pneumonia,14,1.98,0
2020-01-01,101,A90,Dengue Fever,2,2.4,0
2020-01-01,101,J10.1,Influenza,27,1.82,0
2020-01-01,101,A09,Gastroenteritis,5,1.55,0
2020-01-01,101,B16,Hepatitis B,1,2.41,0
2020-01-01,101,E11,Type 2 Diabetes,5,2.24,0
2020-01-01,101,I10,Hypertension,7,2.32,0
2020-01-01,101,K29.7,Gastritis,5,2.11,0
2020-01-01,102,A90,Dengue Fever,5,1.86,0
2020-01-01,102,A39.9,Meningococcal Infection,6,1.58,0
2020-01-01,102,E11,Type 2 Diabetes,6,2.18,0
2020-01-01,102,I10,Hypertension,2,2.59,0
2020-01-01,102,K29.7,Gastritis,3,1.62,0
2020-01-01,102,J45.9,Asthma,9,1.98,0
2020-01-01,103,A90,Dengue Fever,6,2.14,0
2020-01-01,103,A00.9,Cholera,1,2.76,0
2020-01-01,103,J18.9,Pneumonia,19,2.14,0
2020-01-01,103,A37.9,Whooping Cough,6,1.56,0
2020-01-01,103,I10,Hypertension,4,2.92,0
2020-01-01,104,B50.0,Plasmodium Falciparum Malaria,6,2.77,0
2020-01-01,104,J10.1,Influenza,16,2.8,0
2020-01-01,104,U07.1,COVID-19,4,2.0,0
2020-01-01,104,J45.9,Asthma,13,1.52,0
2020-01-01,105,A37.9,Whooping Cough,3,2.22,0
2020-01-01,105,A39.9,Meningococcal Infection,4,2.68,0
2020-01-01,106,J10.1,Influenza,26,2.99,0
2020-01-01,106,B05,Measles,15,2.83,0
2020-01-01,106,A39.9,Meningococcal Infection,3,1.96,0
2020-01-01,106,E11,Type 2 Diabetes,6,2.5,0
2020-01-01,107,A00.9,Cholera,11,3.11,1
2020-01-01,107,J10.1,Influenza,15,1.5,0
2020-01-01,107,A09,Gastroenteritis,4,1.96,0
2020-01-01,107,B16,Hepatitis B,3,2.8,0
2020-01-01,107,I10,Hypertension,8,1.64,0
2020-01-01,107,J45.9,Asthma,15,2.73,0
2020-01-01,108,B05,Measles,17,1.96,0
2020-01-01,108,J18.9,Pneumonia,24,1.56,0
2020-01-01,108,A37.9,Whooping Cough,5,2.3,0
2020-01-01,108,A39.9,Meningococcal Infection,5,2.23,0
2020-01-01,108,K29.7,Gastritis,4,2.82,0
2020-01-01,109,J10.1,Influenza,27,2.1,0
2020-01-01,109,B05,Measles,12,1.72,0
2020-01-01,109,I10,Hypertension,5,2.74,0
2020-01-01,109,K29.7,Gastritis,6,2.09,0
2020-01-01,110,U07.1,COVID-19,4,2.69,0
2020-01-01,110,E11,Type 2 Diabetes,4,1.7,0
2020-01-01,110,I10,Hypertension,6,2.5,0
2020-01-01,111,B50.0,Plasmodium Falciparum Malaria,4,2.47,0
2020-01-01,111,A00.9,Cholera,38,3.87,1
2020-01-01,111,U07.1,COVID-19,5,2.21,0
2020-01-01,111,A09,Gastroenteritis,62,3.41,1
2020-01-01,111,K29.7,Gastritis,5,2.55,0
2020-01-01,112,B50.0,Plasmodium Falciparum Malaria,67,2.71,1
2020-01-01,112,U07.1,COVID-19,10,2.76,0
2020-01-01,112,A09,Gastroenteritis,3,2.18,0
2020-01-01,112,A37.9,Whooping Cough,16,2.01,0
2020-01-01,113,U07.1,COVID-19,3,1.99,0
2020-01-01,113,B05,Measles,7,1.51,0
2020-01-01,113,A09,Gastroenteritis,5,2.4,0
2020-01-01,113,A37.9,Whooping Cough,10,2.94,0
2020-01-01,113,A39.9,Meningococcal Infection,6,2.8,0
2020-01-01,113,J45.9,Asthma,13,1.84,0
2020-01-01,114,B50.0,Plasmodium Falciparum Malaria,2,2.01,0
2020-01-01,114,J10.1,Influenza,34,1.61,0
2020-01-01,114,A37.9,Whooping Cough,126,3.86,1
2020-01-01,115,A90,Dengue Fever,6,2.89,0
2020-01-01,115,B50.0,Plasmodium Falciparum Malaria,6,2.22,0
2020-01-01,115,B05,Measles,9,2.35,0
2020-01-01,115,J18.9,Pneumonia,12,1.51,0
2020-01-01,116,B50.0,Plasmodium Falciparum Malaria,6,2.07,0
2020-01-01,116,A00.9,Cholera,2,2.09,0
2020-01-01,116,A09,Gastroenteritis,3,1.59,0
2020-01-01,116,A39.9,Meningococcal Infection,3,2.9,0
2020-01-01,116,I10,Hypertension,7,2.21,0
2020-01-01,116,K29.7,Gastritis,9,2.39,0
2020-01-01,116,J45.9,Asthma,14,1.76,0
2020-01-01,117,A90,Dengue Fever,7,2.86,0
2020-01-01,117,B50.0,Plasmodium Falciparum Malaria,4,2.61,0
2020-01-01,118,J10.1,Influenza,30,2.14,0
2020-01-01,118,B05,Measles,13,1.76,0
2020-01-01,118,A37.9,Whooping Cough,7,2.49,0
2020-01-01,118,I10,Hypertension,10,2.85,0
2020-01-01,119,J10.1,Influenza,35,2.95,0
2020-01-01,119,B05,Measles,8,1.94,0
2020-01-01,119,J18.9,Pneumonia,30,1.56,0
2020-01-01,119,A09,Gastroenteritis,3,2.78,0
2020-01-01,119,I10,Hypertension,6,2.51,0
2020-01-01,120,A90,Dengue Fever,9,2.84,0
2020-01-01,120,B50.0,Plasmodium Falciparum Malaria,7,2.38,0
2020-01-01,120,J10.1,Influenza,23,2.41,0
2020-01-01,120,J18.9,Pneumonia,31,2.68,0
2020-01-01,120,A09,Gastroenteritis,10,2.0,0
2020-01-01,120,B16,Hepatitis B,1,1.97,0
2020-01-01,120,E11,Type 2 Diabetes,14,2.37,0
2020-01-01,121,A00.9,Cholera,5,1.72,0
2020-01-01,121,U07.1,COVID-19,12,2.63,0
2020-01-01,121,I10,Hypertension,12,1.98,0
2020-01-01,121,J45.9,Asthma,26,1.61,0
2020-01-01,122,A90,Dengue Fever,10,2.99,0
2020-01-01,122,J18.9,Pneumonia,28,1.56,0
2020-01-01,122,A09,Gastroenteritis,4,2.42,0
2020-01-01,123,B50.0,Plasmodium Falciparum Malaria,4,2.96,0
2020-01-01,123,U07.1,COVID-19,6,2.18,0
2020-01-01,123,J18.9,Pneumonia,23,2.49,0
2020-01-01,123,A37.9,Whooping Cough,6,2.88,0
2020-01-01,123,J45.9,Asthma,25,2.5,0
2020-01-01,124,J10.1,Influenza,28,2.35,0
2020-01-01,124,B05,Measles,14,1.89,0
2020-01-01,124,A37.9,Whooping Cough,11,1.63,0
2020-01-01,124,B16,Hepatitis B,3,2.2,0
2020-01-01,124,K29.7,Gastritis,1,2.98,0
2020-01-01,125,A00.9,Cholera,5,2.91,0
2020-01-01,125,J10.1,Influenza,39,2.79,0
2020-01-01,125,U07.1,COVID-19,9,2.54,0
2020-01-01,125,J18.9,Pneumonia,27,2.8,0
2020-01-01,125,A09,Gastroenteritis,5,1.91,0
2020-01-01,125,A37.9,Whooping Cough,7,2.41,0
2020-01-01,125,A39.9,Meningococcal Infection,11,2.32,0
2020-01-01,125,E11,Type 2 Diabetes,12,2.19,0
2020-01-01,125,J45.9,Asthma,21,2.15,0
2020-01-01,126,B50.0,Plasmodium Falciparum Malaria,3,2.14,0
2020-01-01,126,J10.1,Influenza,29,2.57,0
2020-01-01,126,B05,Measles,15,2.95,0
2020-01-01,126,A09,Gastroenteritis,4,2.53,0
2020-01-01,126,K29.7,Gastritis,91,2.96,1
2020-01-01,127,B50.0,Plasmodium Falciparum Malaria,23,2.56,1
2020-01-01,127,U07.1,COVID-19,38,3.91,1
2020-01-01,127,B16,Hepatitis B,5,3.87,1
2020-01-01,127,A39.9,Meningococcal Infection,4,1.95,0
2020-01-01,127,I10,Hypertension,9,2.12,0
2020-01-01,127,K29.7,Gastritis,7,1.58,0
2020-01-01,127,J45.9,Asthma,189,3.45,1
2020-01-01,128,U07.1,COVID-19,6,1.99,0
2020-01-01,128,B05,Measles,12,1.55,0
2020-01-01,128,J18.9,Pneumonia,12,2.77,0
2020-01-01,128,A37.9,Whooping Cough,61,2.58,1
2020-01-01,128,K29.7,Gastritis,4,1.56,0
2020-01-01,129,A00.9,Cholera,3,1.8,0
2020-01-01,129,J10.1,Influenza,36,2.52,0
2020-01-01,129,B05,Measles,6,2.74,0
2020-01-01,129,A09,Gastroenteritis,5,2.53,0
2020-01-01,129,J45.9,Asthma,20,2.4,0
2020-01-01,130,U07.1,COVID-19,6,2.26,0
2020-01-01,130,B05,Measles,7,2.72,0
2020-01-01,130,J18.9,Pneumonia,10,2.8,0
2020-01-01,130,A39.9,Meningococcal Infection,137,2.85,1
2020-01-01,130,I10,Hypertension,6,1.85,0
2020-01-01,131,A00.9,Cholera,4,1.91,0
2020-01-01,131,U07.1,COVID-19,42,2.61,1
2020-01-01,131,A37.9,Whooping Cough,6,3.0,0
2020-01-01,132,A90,Dengue Fever,5,2.03,0
2020-01-01,132,A00.9,Cholera,3,2.97,0
2020-01-01,132,U07.1,COVID-19,4,2.24,0
2020-01-01,132,A37.9,Whooping Cough,3,2.7,0
2020-01-01,132,A39.9,Meningococcal Infection,5,2.78,0
2020-01-01,132,K29.7,Gastritis,1,2.63,0
2020-01-01,133,U07.1,COVID-19,12,2.18,0
2020-01-01,133,B05,Measles,12,1.66,0
2020-01-01,133,A09,Gastroenteritis,3,1.51,0
2020-01-01,133,K29.7,Gastritis,40,3.38,1
2020-01-01,133,J45.9,Asthma,316,2.83,1
2020-01-01,134,U07.1,COVID-19,8,1.89,0
2020-01-01,134,B05,Measles,95,3.61,1
2020-01-01,134,J18.9,Pneumonia,22,1.52,0
2020-01-01,134,A09,Gastroenteritis,5,2.29,0
2020-01-01,134,B16,Hepatitis B,1,2.86,0
2020-01-01,134,E11,Type 2 Diabetes,6,2.79,0
2020-01-01,134,K29.7,Gastritis,3,1.85,0
2020-01-01,134,J45.9,Asthma,15,1.8,0
2020-01-01,135,A90,Dengue Fever,2,1.63,0
2020-01-01,135,J18.9,Pneumonia,19,2.73,0
2020-01-01,135,I10,Hypertension,6,1.53,0
2020-01-01,135,K29.7,Gastritis,2,2.7,0
2020-01-01,136,J10.1,Influenza,14,2.1,0
2020-01-01,136,U07.1,COVID-19,2,2.12,0
2020-01-01,136,A09,Gastroenteritis,3,2.62,0
2020-01-01,136,E11,Type 2 Diabetes,3,2.0,0
2020-01-01,136,K29.7,Gastritis,5,2.05,0
2020-01-01,136,J45.9,Asthma,15,2.93,0
2020-01-01,137,B50.0,Plasmodium Falciparum Malaria,4,2.47,0
2020-01-01,137,J10.1,Influenza,12,2.33,0
2020-01-01,137,U07.1,COVID-19,2,2.02,0
2020-01-01,137,B16,Hepatitis B,1,2.21,0
2020-01-01,137,A39.9,Meningococcal Infection,4,2.68,0
2020-01-01,137,I10,Hypertension,6,2.56,0
2020-01-01,137,K29.7,Gastritis,2,1.93,0
2020-01-01,137,J45.9,Asthma,14,2.16,0
2020-01-01,138,B50.0,Plasmodium Falciparum Malaria,1,1.5,0
2020-01-01,138,J18.9,Pneumonia,6,1.99,0
2020-01-01,138,K29.7,Gastritis,6,1.64,0
2020-01-01,138,J45.9,Asthma,16,2.52,0
2020-01-01,139,A90,Dengue Fever,7,2.62,0
2020-01-01,139,A00.9,Cholera,3,2.37,0
2020-01-01,139,J10.1,Influenza,21,1.59,0
2020-01-01,139,B05,Measles,9,2.13,0
2020-01-01,139,A09,Gastroenteritis,3,1.53,0
2020-01-01,140,A90,Dengue Fever,2,2.32,0
2020-01-01,140,B50.0,Plasmodium Falciparum Malaria,1,2.25,0
2020-01-01,140,A00.9,Cholera,1,1.89,0
2020-01-01,140,J10.1,Influenza,17,2.81,0
2020-01-01,140,U07.1,COVID-19,2,1.76,0
2020-01-01,140,J18.9,Pneumonia,19,2.39,0
2020-01-01,140,A09,Gastroenteritis,5,2.95,0
2020-01-01,140,A37.9,Whooping Cough,1,1.88,0
2020-01-01,140,J45.9,Asthma,11,2.2,0
2020-01-01,141,B50.0,Plasmodium Falciparum Malaria,2,1.59,0
2020-01-01,141,A00.9,Cholera,40,3.26,1
2020-01-01,141,J10.1,Influenza,26,1.59,0
2020-01-01,141,U07.1,COVID-19,5,1.65,0
2020-01-01,141,E11,Type 2 Diabetes,5,2.29,0
2020-01-01,142,A90,Dengue Fever,5,2.95,0
2020-01-01,142,A00.9,Cholera,2,2.77,0
2020-01-01,142,I10,Hypertension,6,2.13,0
2020-01-01,142,K29.7,Gastritis,4,2.2,0
2020-01-01,143,U07.1,COVID-19,10,2.19,0
2020-01-01,143,A37.9,Whooping Cough,9,2.97,0
2020-01-01,143,I10,Hypertension,6,2.38,0
2020-01-01,143,K29.7,Gastritis,3,1.93,0
2020-01-01,144,J10.1,Influenza,22,2.24,0
2020-01-01,144,J18.9,Pneumonia,17,2.21,0
2020-01-01,144,B16,Hepatitis B,1,2.27,0
2020-01-01,144,K29.7,Gastritis,4,1.84,0
2020-01-01,145,A90,Dengue Fever,3,2.45,0
2020-01-01,145,J18.9,Pneumonia,9,1.69,0
2020-01-01,145,A37.9,Whooping Cough,6,2.28,0
2020-01-01,145,E11,Type 2 Diabetes,4,2.7,0
2020-01-01,145,J45.9,Asthma,15,1.54,0
2020-01-01,146,A90,Dengue Fever,4,2.45,0
2020-01-01,146,A00.9,Cholera,2,1.54,0
2020-01-01,146,U07.1,COVID-19,15,3.01,1
2020-01-01,146,A09,Gastroenteritis,2,2.32,0
2020-01-01,146,A39.9,Meningococcal Infection,2,2.77,0
2020-01-01,146,E11,Type 2 Diabetes,4,1.85,0
2020-01-01,146,I10,Hypertension,2,2.77,0
2020-01-01,146,J45.9,Asthma,10,2.66,0
2020-01-01,147,A90,Dengue Fever,3,2.16,0
2020-01-01,147,B50.0,Plasmodium Falciparum Malaria,1,2.99,0
2020-01-01,147,U07.1,COVID-19,5,1.7,0
2020-01-01,147,E11,Type 2 Diabetes,37,3.71,1
2020-01-01,147,K29.7,Gastritis,7,1.85,0
2020-01-01,148,A90,Dengue Fever,4,2.63,0
2020-01-01,148,B50.0,Plasmodium Falciparum Malaria,9,2.91,0
2020-01-01,148,A00.9,Cholera,2,2.63,0
2020-01-01,148,U07.1,COVID-19,8,2.85,0
2020-01-01,148,A39.9,Meningococcal Infection,3,2.4,0
2020-01-01,149,A90,Dengue Fever,5,1.92,0
2020-01-01,149,U07.1,COVID-19,5,1.69,0
2020-01-01,149,B05,Measles,4,1.72,0
2020-01-01,149,E11,Type 2 Diabetes,4,2.07,0
2020-01-01,150,B50.0,Plasmodium Falciparum Malaria,3,1.71,0
2020-01-01,150,B05,Measles,6,2.76,0
2020-01-01,150,J18.9,Pneumonia,10,2.34,0
2020-01-01,151,B50.0,Plasmodium Falciparum Malaria,3,2.02,0
2020-01-01,151,J10.1,Influenza,11,2.46,0
2020-01-01,151,A09,Gastroenteritis,3,1.95,0
2020-01-01,151,B16,Hepatitis B,1,2.28,0
2020-01-01,151,A39.9,Meningococcal Infection,9,3.3,1
2020-01-01,151,E11,Type 2 Diabetes,8,2.4,0
2020-01-01,151,I10,Hypertension,4,1.7,0
2020-01-01,151,J45.9,Asthma,10,1.63,0
2020-01-01,152,B05,Measles,3,1.93,0
2020-01-01,152,E11,Type 2 Diabetes,1,1.71,0
2020-01-01,152,I10,Hypertension,1,2.88,0
2020-01-01,152,K29.7,Gastritis,3,2.42,0
2020-01-01,153,A90,Dengue Fever,24,3.05,1
2020-01-01,153,J10.1,Influenza,16,1.73,0
2020-01-01,153,U07.1,COVID-19,4,1.5,0
2020-01-01,153,J18.9,Pneumonia,220,2.62,1
2020-01-01,153,A37.9,Whooping Cough,3,2.63,0
2020-01-01,153,I10,Hypertension,2,2.82,0
2020-01-01,153,K29.7,Gastritis,3,1.55,0
2020-01-01,153,J45.9,Asthma,10,1.96,0
2020-01-01,154,B50.0,Plasmodium Falciparum Malaria,1,1.99,0
2020-01-01,154,A00.9,Cholera,2,2.17,0
2020-01-01,154,U07.1,COVID-19,2,2.93,0
2020-01-01,154,B05,Measles,7,1.51,0
2020-01-01,154,A09,Gastroenteritis,14,2.87,1
2020-01-01,154,K29.7,Gastritis,3,1.84,0
2020-01-01,155,B50.0,Plasmodium Falciparum Malaria,2,2.98,0
2020-01-01,155,J10.1,Influenza,8,1.73,0
2020-01-01,155,A09,Gastroenteritis,1,3.0,0
2020-01-01,155,B16,Hepatitis B,1,2.97,0
2020-01-01,155,A39.9,Meningococcal Infection,3,2.02,0
2020-01-01,155,I10,Hypertension,1,1.5,0
2020-01-01,155,K29.7,Gastritis,1,1.76,0
2020-01-01,156,U07.1,COVID-19,36,2.73,1
2020-01-01,156,J18.9,Pneumonia,13,2.66,0
2020-01-01,156,B16,Hepatitis B,1,2.35,0
2020-01-01,156,J45.9,Asthma,7,2.9,0
2020-01-01,157,A00.9,Cholera,4,2.13,0
2020-01-01,157,B05,Measles,7,1.94,0
2020-01-01,157,A39.9,Meningococcal Infection,4,1.94,0
2020-01-01,157,E11,Type 2 Diabetes,5,2.98,0
2020-01-01,157,K29.7,Gastritis,3,2.47,0
2020-01-01,157,J45.9,Asthma,13,1.61,0
2020-01-01,158,A90,Dengue Fever,4,2.16,0
2020-01-01,158,A00.9,Cholera,4,2.61,0
2020-01-01,158,J18.9,Pneumonia,8,1.59,0
2020-01-01,158,A09,Gastroenteritis,2,2.44,0
2020-01-01,158,I10,Hypertension,4,1.87,0
2020-01-01,158,J45.9,Asthma,18,2.03,0
2020-01-01,159,A90,Dengue Fever,2,2.97,0
2020-01-01,159,A00.9,Cholera,24,2.62,1
2020-01-01,159,U07.1,COVID-19,5,2.29,0
2020-01-01,159,A37.9,Whooping Cough,5,1.59,0
2020-01-01,159,K29.7,Gastritis,1,2.98,0
2020-01-01,160,J18.9,Pneumonia,83,2.77,1
2020-01-01,160,I10,Hypertension,3,2.76,0
2020-01-01,160,K29.7,Gastritis,2,1.68,0
2020-01-01,160,J45.9,Asthma,14,2.31,0
2020-01-01,161,B05,Measles,8,2.59,0
2020-01-01,161,J18.9,Pneumonia,16,2.16,0
2020-01-01,161,A37.9,Whooping Cough,5,2.32,0
2020-01-01,161,K29.7,Gastritis,3,2.65,0
2020-01-01,162,A90,Dengue Fever,3,1.85,0
2020-01-01,162,B50.0,Plasmodium Falciparum Malaria,3,2.0,0
2020-01-01,162,A09,Gastroenteritis,4,2.11,0
2020-01-01,162,A39.9,Meningococcal Infection,3,1.66,0
2020-01-01,162,I10,Hypertension,4,1.86,0
2020-01-01,163,B50.0,Plasmodium Falciparum Malaria,5,2.39,0
2020-01-01,163,A09,Gastroenteritis,1,2.54,0
2020-01-01,163,A39.9,Meningococcal Infection,14,3.89,1
2020-01-01,163,J45.9,Asthma,12,1.91,0
2020-01-01,164,A90,Dengue Fever,2,2.41,0
2020-01-01,164,A00.9,Cholera,2,1.69,0
2020-01-01,164,U07.1,COVID-19,7,2.17,0
2020-01-01,164,B05,Measles,11,2.26,0
2020-01-01,164,I10,Hypertension,3,1.7,0
2020-01-01,165,A90,Dengue Fever,4,1.83,0
2020-01-01,165,A00.9,Cholera,2,1.91,0
2020-01-01,165,J10.1,Influenza,8,2.91,0
2020-01-01,165,B16,Hepatitis B,1,2.45,0
2020-01-01,165,I10,Hypertension,2,1.9,0
2020-01-01,165,K29.7,Gastritis,3,2.33,0
2020-01-01,165,J45.9,Asthma,46,3.2,1
2020-01-01,166,B50.0,Plasmodium Falciparum Malaria,4,2.95,0
2020-01-01,166,B05,Measles,6,2.92,0
2020-01-01,166,A37.9,Whooping Cough,2,2.94,0
2020-01-01,166,I10,Hypertension,1,2.49,0
2020-01-01,167,U07.1,COVID-19,6,2.89,0
2020-01-01,167,B05,Measles,8,1.6,0
2020-01-01,167,B16,Hepatitis B,18,2.88,1
2020-01-01,167,E11,Type 2 Diabetes,3,1.93,0
2020-01-01,167,K29.7,Gastritis,2,1.76,0
2020-01-01,168,J18.9,Pneumonia,158,3.36,1
2020-01-01,168,A39.9,Meningococcal Infection,2,2.28,0
2020-01-01,168,I10,Hypertension,8,2.73,0
2020-01-01,168,J45.9,Asthma,164,3.53,1
2020-01-01,169,B16,Hepatitis B,3,2.99,0
2020-01-01,169,I10,Hypertension,4,2.56,0
2020-01-01,169,K29.7,Gastritis,3,2.35,0
2020-01-01,170,A00.9,Cholera,2,2.96,0
2020-01-01,170,J10.1,Influenza,342,3.95,1
2020-01-01,170,U07.1,COVID-19,8,2.82,0
2020-01-01,170,A09,Gastroenteritis,2,2.36,0
2020-01-01,170,A39.9,Meningococcal Infection,6,2.77,0
2020-01-01,170,E11,Type 2 Diabetes,8,1.67,0
2020-01-01,170,K29.7,Gastritis,6,2.72,0
2020-01-01,170,J45.9,Asthma,23,2.83,0
2020-01-01,171,A90,Dengue Fever,3,1.67,0
2020-01-01,171,J10.1,Influenza,7,2.57,0
2020-01-01,171,U07.1,COVID-19,5,1.69,0
2020-01-01,172,B05,Measles,10,2.75,0
2020-01-01,172,J18.9,Pneumonia,15,1.7,0
2020-01-01,172,A37.9,Whooping Cough,12,2.39,0
2020-01-01,172,A39.9,Meningococcal Infection,4,2.28,0
2020-01-01,172,J45.9,Asthma,146,2.64,1
2020-01-01,173,U07.1,COVID-19,7,2.08,0
2020-01-01,173,B05,Measles,13,1.96,0
2020-01-01,173,J18.9,Pneumonia,18,1.67,0
2020-01-01,173,A09,Gastroenteritis,6,1.77,0
2020-01-01,173,A37.9,Whooping Cough,7,2.32,0
2020-01-01,173,B16,Hepatitis B,1,2.16,0
2020-01-01,173,I10,Hypertension,11,2.9,0
2020-01-01,173,K29.7,Gastritis,6,1.89,0
2020-01-01,174,A00.9,Cholera,3,2.48,0
2020-01-01,174,B05,Measles,11,1.59,0
2020-01-01,174,A37.9,Whooping Cough,11,2.56,0
2020-01-01,174,A39.9,Meningococcal Infection,3,2.36,0
2020-01-01,175,A90,Dengue Fever,6,1.5,0
2020-01-01,175,B50.0,Plasmodium Falciparum Malaria,2,2.66,0
2020-01-01,175,B05,Measles,3,2.4,0
2020-01-01,175,A37.9,Whooping Cough,80,2.79,1
2020-01-01,176,A00.9,Cholera,3,1.61,0
2020-01-01,176,J18.9,Pneumonia,10,2.01,0
2020-01-01,176,A37.9,Whooping Cough,4,2.71,0
2020-01-01,177,A00.9,Cholera,1,2.9,0
2020-01-01,177,J10.1,Influenza,16,1.91,0
2020-01-01,177,J18.9,Pneumonia,12,2.4,0
2020-01-01,177,A09,Gastroenteritis,2,2.51,0
2020-01-01,177,A37.9,Whooping Cough,4,2.14,0
2020-01-01,177,J45.9,Asthma,8,2.55,0
2020-01-01,178,B50.0,Plasmodium Falciparum Malaria,1,1.83,0
2020-01-01,178,U07.1,COVID-19,1,2.37,0
2020-01-01,178,B05,Measles,6,1.81,0
2020-01-01,178,J18.9,Pneumonia,7,2.29,0
2020-01-01,178,A09,Gastroenteritis,1,2.83,0
2020-01-01,178,A39.9,Meningococcal Infection,1,2.01,0
2020-01-01,178,E11,Type 2 Diabetes,9,1.9,0
2020-01-01,179,B50.0,Plasmodium Falciparum Malaria,4,2.95,0
2020-01-01,179,J10.1,Influenza,16,2.3,0
2020-01-01,179,J18.9,Pneumonia,15,2.12,0
2020-01-01,180,B05,Measles,4,2.21,0
2020-01-01,180,A09,Gastroenteritis,4,2.06,0
2020-01-01,180,A37.9,Whooping Cough,6,1.84,0
2020-01-01,180,B16,Hepatitis B,1,1.8,0
2020-01-01,180,E11,Type 2 Diabetes,5,1.86,0
2020-01-01,180,I10,Hypertension,5,1.58,0
2020-01-01,181,A00.9,Cholera,2,2.5,0
2020-01-01,181,J10.1,Influenza,13,2.74,0
2020-01-01,181,A09,Gastroenteritis,3,2.23,0
2020-01-01,181,A37.9,Whooping Cough,7,2.85,0
2020-01-01,181,A39.9,Meningococcal Infection,5,2.27,0
2020-01-01,181,K29.7,Gastritis,3,2.88,0
2020-01-01,182,A90,Dengue Fever,3,2.13,0
2020-01-01,182,B50.0,Plasmodium Falciparum Malaria,4,1.73,0
2020-01-01,182,U07.1,COVID-19,1,2.04,0
2020-01-01,182,J18.9,Pneumonia,9,1.53,0
2020-01-01,182,A37.9,Whooping Cough,3,2.84,0
2020-01-01,182,E11,Type 2 Diabetes,3,1.95,0
2020-01-01,182,I10,Hypertension,5,2.36,0
2020-01-01,182,K29.7,Gastritis,2,2.14,0
2020-01-01,183,B50.0,Plasmodium Falciparum Malaria,3,2.64,0
2020-01-01,183,U07.1,COVID-19,8,1.57,0
2020-01-01,183,J18.9,Pneumonia,13,2.87,0
2020-01-01,183,A09,Gastroenteritis,2,2.52,0
2020-01-01,183,A37.9,Whooping Cough,2,2.5,0
2020-01-01,183,A39.9,Meningococcal Infection,1,2.03,0
2020-01-01,183,I10,Hypertension,22,3.74,1
2020-01-01,184,B05,Measles,3,2.82,0
2020-01-01,184,A39.9,Meningococcal Infection,2,1.59,0
2020-01-01,185,J10.1,Influenza,11,1.55,0
2020-01-01,185,B05,Measles,3,2.22,0
2020-01-01,185,I10,Hypertension,2,1.65,0
2020-01-01,185,K29.7,Gastritis,1,2.81,0
2020-01-01,185,J45.9,Asthma,7,2.19,0
2020-01-01,186,B50.0,Plasmodium Falciparum Malaria,4,2.99,0
2020-01-01,186,J10.1,Influenza,14,2.49,0
2020-01-01,186,U07.1,COVID-19,6,2.74,0
2020-01-01,186,J18.9,Pneumonia,11,2.18,0
2020-01-01,186,A37.9,Whooping Cough,7,1.92,0
2020-01-01,186,E11,Type 2 Diabetes,4,1.74,0
2020-01-01,186,I10,Hypertension,2,1.82,0
2020-01-01,187,J10.1,Influenza,17,2.61,0
2020-01-01,187,A39.9,Meningococcal Infection,4,1.9,0
2020-01-01,188,A90,Dengue Fever,4,1.89,0
2020-01-01,188,U07.1,COVID-19,11,2.96,1
2020-01-01,188,A39.9,Meningococcal Infection,2,2.26,0
2020-01-01,188,I10,Hypertension,81,2.94,1
2020-01-01,189,A09,Gastroenteritis,8,3.39,1
2020-01-01,189,B16,Hepatitis B,1,2.42,0
2020-01-01,189,I10,Hypertension,6,2.74,0
2020-01-01,190,J10.1,Influenza,18,2.9,0
2020-01-01,190,U07.1,COVID-19,7,1.9,0
2020-01-01,190,B05,Measles,3,2.73,0
2020-01-01,190,A39.9,Meningococcal Infection,3,2.74,0
2020-01-01,190,K29.7,Gastritis,3,1.8,0
2020-01-01,191,A00.9,Cholera,4,2.91,0
2020-01-01,191,A39.9,Meningococcal Infection,1,2.74,0
2020-01-01,191,I10,Hypertension,7,2.83,0
2020-01-01,191,J45.9,Asthma,15,1.87,0
2020-01-01,192,J18.9,Pneumonia,17,2.08,0
2020-01-01,192,A37.9,Whooping Cough,9,1.55,0
2020-01-01,192,E11,Type 2 Diabetes,5,2.44,0
2020-01-01,193,A00.9,Cholera,1,1.59,0
2020-01-01,193,U07.1,COVID-19,6,2.85,0
2020-01-01,193,A09,Gastroenteritis,3,1.81,0
2020-01-01,193,E11,Type 2 Diabetes,6,1.97,0
2020-01-01,193,I10,Hypertension,3,2.98,0
2020-01-01,194,B50.0,Plasmodium Falciparum Malaria,16,3.53,1
2020-01-01,194,U07.1,COVID-19,2,2.47,0
