date,region_id,temperature_celsius,humidity_percent,rainfall_mm,aqi,pm25,pm10,water_quality_index
2020-01-01,480,25.8,48,14.9,158,79,110,8.4
2020-01-01,481,22.6,57,18.5,150,75,105,8.1
2020-01-01,482,19.5,58,14.4,134,67,93,7.2
2020-01-01,483,22.8,56,11.9,105,52,73,7.7
2020-01-01,484,16.8,48,11.0,156,78,109,7.1
2020-01-01,485,20.0,63,58.8,114,57,79,6.9
2020-01-01,486,9.1,50,16.6,297,148,207,7.6
2020-01-01,487,10.3,46,15.3,192,96,134,5.2
2020-01-01,488,15.1,47,21.9,322,161,225,6.2
2020-01-01,489,10.4,54,9.3,298,149,208,8.8
2020-01-01,490,23.7,50,10.5,139,69,97,8.0
2020-01-01,491,23.2,76,76.4,112,56,78,6.5
2020-01-01,492,26.7,43,3.6,111,55,77,6.9
2020-01-01,493,27.0,48,7.4,128,64,89,6.0
2020-01-01,494,23.9,78,71.1,105,52,73,5.8
2020-01-01,495,21.9,63,39.5,148,74,103,7.1
2020-01-01,496,26.0,47,85.0,147,73,102,7.1
2020-01-01,497,20.0,57,1.9,105,52,73,8.2
2020-01-01,498,21.1,44,16.0,137,68,95,7.5
2020-01-01,499,24.2,76,60.4,107,53,74,6.8
2020-01-01,500,19.6,47,6.2,148,74,103,6.4
2020-01-01,501,17.2,44,17.7,129,64,90,6.7
2020-01-01,502,17.4,44,6.1,158,79,110,5.8
2020-01-01,503,15.7,33,36.1,108,54,75,6.9
2020-01-01,504,17.8,60,121.7,157,78,109,6.0
2020-01-01,505,25.1,34,11.9,109,54,76,6.4
2020-01-01,506,20.3,70,9.0,131,65,91,7.4
2020-01-01,507,20.7,58,56.6,152,76,106,4.5
2020-01-01,508,18.4,56,0.0,118,59,82,6.0
2020-01-01,509,22.1,66,27.4,115,57,80,8.5
2020-01-01,510,21.8,62,10.4,138,69,96,6.7
2020-01-01,511,18.0,67,22.9,157,78,109,7.3
2020-01-01,512,16.5,54,9.5,115,57,80,9.0
2020-01-01,513,21.9,48,16.2,155,77,108,6.7
2020-01-01,514,22.4,55,13.5,157,78,109,5.2
2020-01-01,515,22.3,54,17.7,122,61,85,6.9
2020-01-01,516,19.7,56,7.4,150,75,105,5.7
2020-01-01,517,18.8,63,28.5,144,72,100,6.9
2020-01-01,518,17.9,48,12.0,133,66,93,4.9
2020-01-01,519,17.0,59,45.2,111,55,77,5.9
2020-01-01,520,16.6,59,58.3,109,54,76,5.2
2020-01-01,521,15.8,64,17.5,153,76,107,6.3
2020-01-01,522,8.6,49,32.5,138,69,96,5.8
2020-01-01,523,17.7,40,23.2,132,66,92,5.9
2020-01-01,524,16.3,63,36.8,135,67,94,5.7
2020-01-01,525,13.4,52,43.6,106,53,74,4.9
2020-01-01,526,18.9,42,18.4,151,75,105,7.6
2020-01-01,527,20.0,56,39.8,105,52,73,6.3
2020-01-01,528,20.3,44,53.9,130,65,91,7.0
2020-01-01,529,22.5,54,4.7,116,58,81,7.3
2020-01-01,530,19.0,60,0.0,139,69,97,3.9
2020-01-01,531,23.8,62,41.3,146,73,102,5.8
2020-01-01,532,15.4,50,0.6,101,50,70,4.5
2020-01-01,533,18.0,48,22.1,111,55,77,6.1
2020-01-01,534,19.3,65,0.0,140,70,98,7.1
2020-01-01,535,21.6,49,16.6,159,79,111,7.5
2020-01-01,536,23.6,67,6.8,145,72,101,6.2
2020-01-01,537,19.8,60,42.3,110,55,77,3.9
2020-01-01,538,15.7,52,62.6,135,67,94,4.7
2020-01-01,539,14.0,43,0.0,248,124,173,6.9
2020-01-01,540,10.4,50,20.6,323,161,226,6.8
2020-01-01,541,13.3,61,31.3,326,163,228,6.6
2020-01-01,542,17.1,72,70.0,223,111,156,4.6
2020-01-01,543,9.9,66,46.9,196,98,137,6.2
2020-01-01,544,10.3,43,32.5,222,111,155,5.7
2020-01-01,545,10.4,65,75.3,235,117,164,6.4
2020-01-01,546,11.5,68,45.3,283,141,198,5.3
2020-01-01,547,16.2,41,33.7,128,64,89,5.9
2020-01-01,548,14.1,50,12.5,141,70,98,7.3
2020-01-01,549,24.0,62,7.1,138,69,96,7.3
2020-01-01,550,10.7,52,18.0,138,69,96,5.9
2020-01-01,551,16.4,66,29.7,100,50,70,5.1
2020-01-01,552,20.9,53,9.2,129,64,90,5.8
2020-01-01,553,22.3,64,10.0,101,50,70,7.4
2020-01-01,554,18.0,44,56.9,104,52,72,5.0
2020-01-01,555,19.2,64,33.9,126,63,88,4.4
2020-01-01,556,14.1,52,85.5,125,62,87,4.9
2020-01-01,557,24.1,60,15.6,133,66,93,6.6
2020-01-01,558,22.8,68,61.4,148,74,103,7.4
2020-01-01,559,23.3,57,51.5,107,53,74,7.1
2020-01-01,560,22.9,36,16.0,142,71,99,9.1
2020-01-01,561,14.6,62,0.0,181,90,126,3.5
2020-01-01,562,20.6,48,22.6,210,105,147,6.6
2020-01-01,563,11.7,60,29.3,313,156,219,6.7
2020-01-01,564,10.5,55,16.4,186,93,130,6.0
2020-01-01,565,15.9,55,38.9,322,161,225,6.9
2020-01-01,566,13.5,55,41.0,251,125,175,4.5
2020-01-01,567,9.4,64,73.2,243,121,170,3.0
2020-01-01,568,14.2,46,10.6,111,55,77,7.1
2020-01-01,569,20.9,79,75.9,140,70,98,6.4
2020-01-01,570,23.1,61,18.2,146,73,102,7.5
2020-01-01,571,22.1,61,55.7,142,71,99,7.5
2020-01-01,572,23.4,61,73.4,108,54,75,4.2
2020-01-01,573,22.1,67,4.3,126,63,88,4.6
2020-01-01,574,20.6,79,57.6,159,79,111,6.3
2020-01-01,575,18.7,42,0.0,157,78,109,5.2
2020-01-01,576,20.8,41,66.4,119,59,83,5.4
2020-01-01,577,23.3,40,0.0,127,63,88,5.2
2020-01-01,578,23.0,45,18.4,158,79,110,3.5
2020-01-01,579,26.7,57,24.3,146,73,102,7.7
2020-01-01,580,23.9,65,45.3,145,72,101,5.1
2020-01-01,581,25.4,41,38.7,108,54,75,5.1
2020-01-01,582,26.1,71,52.3,121,60,84,6.4
2020-01-01,583,24.7,60,11.0,101,50,70,7.0
2020-01-01,584,24.1,47,14.2,103,51,72,6.9
2020-01-01,585,22.6,65,16.2,126,63,88,6.1
2020-01-01,586,25.4,57,12.3,136,68,95,6.8
2020-01-01,587,26.2,89,95.7,105,52,73,6.1
2020-01-01,588,25.3,54,19.8,159,79,111,7.7
2020-01-01,589,23.3,79,47.1,120,60,84,2.3
2020-01-01,590,21.8,53,28.0,120,60,84,3.0
2020-01-01,591,24.0,58,46.3,158,79,110,4.1
2020-01-01,592,20.2,51,17.9,144,72,100,5.2
2020-01-01,593,25.8,57,22.6,159,79,111,5.8
2020-01-01,594,23.3,37,55.2,154,77,107,7.6
2020-01-01,595,21.5,47,2.4,124,62,86,5.5
2020-01-01,596,24.1,41,10.0,152,76,106,4.4
2020-01-01,597,21.7,43,67.2,127,63,88,6.5
2020-01-01,598,21.9,53,50.6,101,50,70,5.7
2020-01-01,599,23.1,70,72.3,145,72,101,5.9
2020-01-01,600,20.5,46,0.0,129,64,90,7.8
2020-01-01,601,19.8,59,49.4,120,60,84,5.1
2020-01-01,602,15.6,66,18.0,131,65,91,7.6
2020-01-01,603,19.9,57,23.0,114,57,79,6.4
2020-01-01,604,16.8,41,40.2,111,55,77,5.1
2020-01-01,605,14.6,64,5.5,139,69,97,5.8
2020-01-01,606,30.0,60,28.8,115,57,80,5.8
2020-01-01,607,33.9,55,28.3,149,74,104,6.2
2020-01-01,608,21.8,65,8.1,111,55,77,7.5
2020-01-01,609,27.5,43,23.4,113,56,79,6.2
2020-01-01,610,24.2,38,0.0,146,73,102,4.8
2020-01-01,611,9.6,49,38.5,150,75,105,7.3
2020-01-01,612,20.5,58,73.4,105,52,73,4.2
2020-01-01,613,13.7,61,46.0,142,71,99,3.3
2020-01-01,614,18.9,73,66.3,132,66,92,5.7
2020-01-01,615,10.0,61,9.7,120,60,84,6.8
2020-01-01,616,11.9,35,74.3,119,59,83,3.7
2020-01-01,617,9.5,54,53.4,141,70,98,6.8
2020-01-01,618,13.7,35,5.5,141,70,98,7.1
2020-01-01,619,16.7,70,40.0,120,60,84,6.6
2020-01-01,620,13.6,69,33.0,113,56,79,5.7
2020-01-01,621,22.4,56,5.7,141,70,98,5.2
2020-01-01,622,20.8,72,85.9,119,59,83,4.8
2020-01-01,623,18.4,70,0.0,123,61,86,4.3
2020-01-01,624,20.2,57,50.0,110,55,77,5.8
2020-01-01,625,19.7,52,9.3,101,50,70,5.9
2020-01-01,626,21.2,55,6.0,120,60,84,5.5
2020-01-01,627,17.6,65,50.8,139,69,97,3.8
2020-01-01,628,16.4,43,14.3,112,56,78,6.9
2020-01-01,629,25.0,96,77.8,128,64,89,5.8
2020-01-01,630,21.3,49,4.1,133,66,93,5.0
2020-01-01,631,16.7,72,57.5,105,52,73,7.6
2020-01-01,632,15.3,82,32.6,155,77,108,7.9
2020-01-01,633,21.4,59,8.3,135,67,94,6.4
2020-01-01,634,19.1,44,20.0,127,63,88,6.4
2020-01-01,635,17.8,30,13.7,146,73,102,6.3
2020-01-01,636,24.4,61,48.7,101,50,70,4.7
2020-01-01,637,17.4,56,36.4,130,65,91,5.7
2020-01-01,638,21.3,60,58.1,153,76,107,7.9
2020-01-01,639,18.6,66,43.5,132,66,92,5.2
2020-01-01,640,20.5,45,11.6,137,68,95,5.3
2020-01-01,641,19.6,48,11.2,143,71,100,8.7
2020-01-01,642,14.3,50,41.9,117,58,81,8.1
2020-01-01,643,17.7,55,0.0,126,63,88,5.3
2020-01-01,644,13.6,50,22.1,120,60,84,4.0
2020-01-01,645,14.7,50,3.3,141,70,98,5.9
2020-01-01,646,14.7,34,61.7,148,74,103,4.8
2020-01-01,647,16.3,55,58.4,120,60,84,4.6
2020-01-01,648,21.6,41,30.2,147,73,102,6.7
2020-01-01,649,15.0,73,73.1,111,55,77,6.8
2020-01-01,650,22.5,67,84.7,135,67,94,6.1
2020-01-01,651,21.8,61,0.0,102,51,71,6.0
2020-01-01,652,22.7,43,18.8,111,55,77,6.9
2020-01-01,653,24.3,51,23.4,155,77,108,6.4
2020-01-01,654,20.2,56,5.5,134,67,93,4.2
2020-01-01,655,22.8,56,19.8,128,64,89,5.4
2020-01-01,656,21.6,54,14.0,100,50,70,5.0
2020-01-01,657,19.7,59,13.9,148,74,103,5.0
2020-01-01,658,17.3,39,31.6,144,72,100,4.8
2020-01-01,659,17.2,69,32.5,130,65,91,8.2
2020-01-01,660,17.7,68,52.0,130,65,91,4.7
2020-01-01,661,19.8,45,31.6,130,65,91,4.9
2020-01-01,662,15.4,61,32.8,122,61,85,6.1
2020-01-01,663,11.7,44,15.6,159,79,111,7.1
2020-01-01,664,14.8,45,0.0,134,67,93,6.4
2020-01-01,665,18.0,66,50.7,150,75,105,6.3
2020-01-01,666,21.0,60,53.9,152,76,106,5.6
2020-01-01,667,24.0,43,12.4,136,68,95,6.1
2020-01-01,668,14.8,48,14.9,102,51,71,8.0
2020-01-01,669,15.7,48,37.1,120,60,84,8.1
2020-01-01,670,22.6,68,16.3,147,73,102,7.9
2020-01-01,671,14.7,48,65.4,239,119,167,6.7
2020-01-01,672,13.4,59,8.4,254,127,177,7.6
2020-01-01,673,9.5,46,20.5,264,132,184,5.9
2020-01-01,674,17.5,57,18.0,152,76,106,6.6
2020-01-01,675,25.6,42,20.3,149,74,104,3.7
2020-01-01,676,22.8,48,57.9,129,64,90,3.7
2020-01-01,677,21.4,55,18.7,148,74,103,5.2
2020-01-01,678,22.2,64,19.8,132,66,92,3.4
2020-01-01,679,21.3,41,13.6,126,63,88,6.4
2020-01-01,680,20.8,60,32.0,105,52,73,7.1
2020-01-01,681,25.0,41,13.4,126,63,88,4.5
2020-01-01,682,14.2,49,13.6,195,97,136,6.5
2020-01-01,683,12.3,57,10.6,184,92,128,7.7
2020-01-01,684,8.0,51,23.7,191,95,133,5.0
2020-01-01,685,10.9,59,62.9,195,97,136,6.4
2020-01-01,686,10.5,60,0.0,213,106,149,7.8
2020-01-01,687,5.2,32,8.9,263,131,184,7.0
2020-01-01,688,11.7,49,1.6,207,103,144,6.2
2020-01-01,689,11.6,56,13.8,291,145,203,6.2
2020-01-01,690,10.3,50,26.6,280,140,196,6.0
2020-01-01,691,20.4,53,15.4,136,68,95,6.2
2020-01-01,692,18.4,73,10.0,151,75,105,5.8
2020-01-01,693,18.9,44,20.6,149,74,104,5.6
2020-01-01,694,17.2,79,62.1,141,70,98,8.6
2020-01-01,695,23.0,67,72.6,151,75,105,7.6
2020-01-01,696,18.1,62,58.9,114,57,79,5.4
2020-01-01,697,17.5,30,0.0,129,64,90,5.6
2020-01-01,698,24.4,63,45.3,110,55,77,4.4
2020-01-01,699,17.5,56,81.7,117,58,81,7.3
2020-01-01,700,23.6,69,17.8,100,50,70,6.1
2020-01-01,701,21.2,53,0.0,104,52,72,5.2
2020-01-01,702,20.1,37,5.9,149,74,104,6.1
2020-01-01,703,20.6,30,2.0,111,55,77,5.0
2020-01-01,704,22.6,64,35.5,108,54,75,3.7
2020-01-01,705,20.2,62,62.0,132,66,92,6.3
2020-01-01,706,17.9,36,6.1,151,75,105,6.5
2020-01-01,707,18.8,61,22.6,127,63,88,5.5
2020-01-01,708,20.6,40,47.7,126,63,88,4.6
2020-01-01,709,20.0,60,28.2,115,57,80,4.6
2020-01-01,710,18.4,48,20.1,111,55,77,5.0
2020-01-01,711,21.9,63,42.2,138,69,96,4.9
2020-01-01,712,18.4,78,19.2,138,69,96,4.9
2020-01-01,713,21.3,33,0.0,145,72,101,4.8
2020-01-01,714,23.8,51,59.7,121,60,84,5.7
2020-01-01,715,19.7,67,42.7,153,76,107,6.8
2020-01-01,716,23.2,70,127.7,141,70,98,4.9
2020-01-01,717,23.2,62,36.4,123,61,86,8.0
2020-01-01,718,16.2,39,13.2,139,69,97,5.2
2020-01-01,719,22.0,50,46.7,100,50,70,4.3
2020-01-01,720,21.5,75,52.2,146,73,102,4.6
2020-01-01,721,20.9,43,0.4,156,78,109,6.1
2020-01-01,722,19.9,62,58.2,101,50,70,7.5
2020-01-01,723,17.6,41,32.2,100,50,70,7.1
2020-01-01,724,17.9,43,66.6,113,56,79,4.1
2020-01-01,725,20.0,52,24.3,145,72,101,3.9
2020-01-01,726,22.2,45,21.6,153,76,107,5.3
2020-01-01,727,19.6,45,37.3,137,68,95,7.6
2020-01-01,728,10.8,52,27.3,150,75,105,7.2
2020-01-01,729,10.6,49,58.0,115,57,80,6.3
2020-01-01,730,14.1,57,54.9,117,58,81,5.7
2020-01-01,731,11.6,58,37.5,141,70,98,8.0
2020-01-01,732,16.2,56,9.8,155,77,108,5.1
2020-01-01,733,9.3,68,40.5,133,66,93,7.4
2020-01-01,734,21.5,66,42.0,109,54,76,6.3
2020-01-01,735,17.4,42,15.6,142,71,99,5.9
2020-01-01,736,26.0,54,14.3,151,75,105,4.6
2020-01-01,737,24.7,51,29.7,103,51,72,8.2
2020-01-01,738,29.1,53,14.0,130,65,91,4.0
2020-01-01,739,17.9,46,13.6,121,60,84,5.0
2020-01-01,740,18.5,56,19.1,111,55,77,6.8
2020-01-01,741,25.5,56,56.2,117,58,81,6.8
2020-01-01,742,27.4,65,35.5,144,72,100,7.8
2020-01-01,743,22.0,57,29.1,132,66,92,8.3
2020-01-01,744,16.9,54,0.0,136,68,95,4.2
2020-01-01,745,20.5,58,55.6,141,70,98,3.6
2020-01-01,746,16.2,62,0.0,123,61,86,6.0
2020-01-01,747,16.9,42,14.5,156,78,109,3.2
2020-01-01,748,22.3,69,30.8,128,64,89,4.4
2020-01-01,749,20.9,54,34.2,105,52,73,4.5
2020-01-01,750,23.3,55,68.1,100,50,70,4.9
2020-01-01,751,21.0,56,18.6,142,71,99,4.9
2020-01-01,752,16.9,49,30.9,154,77,107,5.9
2020-01-01,753,21.4,57,14.7,135,67,94,5.9
2020-01-01,754,26.3,69,36.7,138,69,96,5.0
2020-01-01,755,14.2,51,14.8,148,74,103,6.2
2020-01-01,756,18.4,55,18.9,147,73,102,4.5
2020-01-01,757,17.3,43,10.4,127,63,88,6.9
2020-01-01,758,18.6,57,23.4,110,55,77,4.9
2020-01-01,759,26.2,42,29.3,133,66,93,3.1
2020-01-01,760,18.6,39,10.9,106,53,74,4.4
2020-01-01,761,23.4,55,65.5,117,58,81,6.4
2020-01-01,762,21.0,61,27.2,120,60,84,6.0
2020-01-01,763,23.9,61,27.7,141,70,98,5.3
2020-01-01,764,18.0,66,59.8,116,58,81,4.7
2020-01-01,765,18.8,39,41.9,150,75,105,5.3
2020-01-01,766,14.9,45,0.0,136,68,95,6.3
2020-01-01,767,16.4,45,23.4,101,50,70,7.7
2020-01-01,768,21.1,62,26.6,127,63,88,5.3
2020-01-01,769,15.1,51,30.7,108,54,75,5.2
2020-01-01,770,17.5,58,4.5,143,71,100,4.5
2020-01-01,771,16.6,38,18.3,106,53,74,5.5
2020-01-01,772,13.2,63,40.6,132,66,92,5.4
2020-01-01,773,14.3,46,32.3,149,74,104,6.0
2020-01-01,774,17.8,44,55.2,154,77,107,5.3
2020-01-01,775,22.2,60,68.3,154,77,107,5.5
2020-01-01,776,18.7,53,15.3,117,58,81,5.8
2020-01-01,777,21.4,39,45.0,107,53,74,5.3
2020-01-01,778,19.9,37,8.9,125,62,87,5.3
2020-01-01,779,23.7,55,60.3,144,72,100,5.2
2020-01-01,780,27.9,58,51.8,123,61,86,7.0
2020-01-01,781,26.3,64,67.2,121,60,84,2.9
2020-01-01,782,16.9,35,19.1,124,62,86,7.1
2020-01-01,783,24.7,63,36.6,103,51,72,5.2
2020-01-01,784,27.7,56,41.3,118,59,82,4.3
2020-01-01,785,20.3,61,34.2,103,51,72,4.8
2020-01-01,786,10.6,74,45.0,133,66,93,5.4
2020-01-01,787,13.7,59,13.9,138,69,96,6.3
2020-01-01,788,16.7,64,106.9,115,57,80,7.5
2020-01-01,789,13.4,49,58.6,157,78,109,8.0
2020-01-01,790,12.2,51,35.2,109,54,76,4.2
2020-01-01,791,18.6,52,11.0,116,58,81,3.7
2020-01-01,792,12.8,49,4.7,108,54,75,5.3
2020-01-01,793,15.1,56,25.2,142,71,99,6.2
2020-01-01,794,14.3,59,38.4,103,51,72,5.1
2020-01-01,795,17.1,49,43.8,133,66,93,5.7
2020-01-01,796,12.8,60,0.0,127,63,88,4.2
2020-01-01,797,20.9,72,76.8,153,76,107,3.6
2020-01-01,798,20.0,42,34.0,102,51,71,3.6
2020-01-01,799,22.8,43,32.4,139,69,97,4.3
2020-01-01,800,19.3,47,35.0,151,75,105,6.1
2020-01-01,801,20.0,51,7.5,115,57,80,6.7
2020-01-01,802,20.7,60,9.1,119,59,83,3.8
2020-01-01,803,21.5,43,66.4,110,55,77,5.3
2020-01-01,804,20.1,63,0.0,130,65,91,5.5
2020-01-01,805,20.0,40,32.8,123,61,86,6.1
2020-01-01,806,21.9,47,25.8,115,57,80,4.0
2020-01-01,807,19.0,56,50.4,114,57,79,7.0
2020-01-01,808,10.7,57,31.6,305,152,213,7.0
2020-01-01,809,13.5,55,9.1,319,159,223,4.6
2020-01-01,810,12.7,54,23.4,229,114,160,5.2
2020-01-01,811,11.7,57,43.2,184,92,128,5.7
2020-01-01,812,10.9,52,28.5,245,122,171,5.9
2020-01-01,813,8.8,39,24.8,281,140,196,5.3
2020-01-01,814,12.8,41,12.2,202,101,141,5.4
2020-01-01,815,11.7,62,58.8,298,149,208,3.1
2020-01-01,816,9.9,64,0.0,261,130,182,5.9
2020-01-01,817,16.4,75,31.4,308,154,215,5.4
2020-01-01,818,12.3,53,34.7,278,139,194,6.5
2020-01-01,819,12.9,69,42.1,259,129,181,6.8
2020-01-01,820,9.5,59,24.0,320,160,224,5.6
2020-01-01,821,17.0,57,46.7,189,94,132,5.8
2020-01-01,822,7.4,50,19.7,238,119,166,5.8
2020-01-01,823,12.7,60,51.8,284,142,198,4.2
2020-01-01,824,13.5,68,24.2,285,142,199,7.2
2020-01-01,825,13.6,57,17.1,242,121,169,4.0
2020-01-01,826,11.0,55,50.9,267,133,186,5.7
2020-01-01,827,20.1,57,26.0,145,72,101,6.6
2020-01-01,828,12.5,67,53.1,150,75,105,7.2
2020-01-01,829,14.8,52,20.7,141,70,98,5.7
2020-01-01,830,15.8,39,28.5,157,78,109,5.9
2020-01-01,831,15.7,55,22.2,114,57,79,6.1
2020-01-01,832,13.8,74,98.2,134,67,93,6.8
2020-01-01,833,17.4,71,23.1,123,61,86,6.8
2020-01-01,834,18.5,53,24.3,128,64,89,7.4
2020-01-01,835,14.8,52,29.3,147,73,102,3.5
2020-01-01,836,17.9,44,0.0,90,45,62,5.8
2020-01-01,837,23.4,62,30.4,110,55,77,5.3
2020-01-01,838,22.5,75,87.8,123,61,86,4.4
2020-01-01,839,23.6,34,52.9,108,54,75,5.5
2020-01-01,840,21.3,47,0.0,123,61,86,6.1
2020-01-01,841,21.1,47,37.0,123,61,86,7.0
2020-01-01,842,28.1,55,0.0,105,52,73,4.7
2020-01-01,843,22.8,55,15.7,106,53,74,6.0
2020-01-01,844,19.8,56,46.2,98,49,68,5.2
2020-01-01,845,29.9,59,0.0,126,63,88,6.5
2020-01-01,846,25.2,71,0.0,103,51,72,6.0
2020-01-01,847,18.8,40,9.3,124,62,86,5.4
2020-01-01,848,27.4,54,18.8,125,62,87,3.8
2020-01-01,849,24.0,59,37.4,115,57,80,6.5
2020-01-01,850,22.4,59,34.0,111,55,77,6.2
2020-01-01,851,15.7,44,19.2,112,56,78,5.6
2020-01-01,852,25.1,65,32.1,89,44,62,6.1
2020-01-01,853,21.1,51,53.3,125,62,87,7.0
2020-01-01,854,24.4,67,85.0,88,44,61,4.0
2020-01-01,855,17.2,73,54.6,72,36,50,4.0
2020-01-01,856,27.3,50,18.8,73,36,51,6.2
2020-01-01,857,22.8,49,19.8,117,58,81,7.6
2020-01-01,858,29.1,51,39.8,127,63,88,4.3
2020-01-01,859,20.6,62,47.5,107,53,74,6.7
2020-01-01,860,24.5,39,21.1,80,40,56,4.5
2020-01-01,861,26.8,42,26.3,108,54,75,6.6
2020-01-01,862,23.6,45,9.3,118,59,82,7.4
2020-01-01,863,21.5,50,0.0,109,54,76,5.4
2020-01-01,864,26.7,38,0.0,108,54,75,5.3
2020-01-01,865,17.7,70,12.7,124,62,86,3.4
2020-01-01,866,16.4,39,19.4,95,47,66,8.3
2020-01-01,867,21.6,56,18.2,84,42,58,5.0
2020-01-01,868,20.5,55,21.6,81,40,56,8.6
2020-01-01,869,20.6,55,32.9,90,45,62,6.8
2020-01-01,870,20.6,66,38.8,90,45,62,5.6
2020-01-01,871,12.9,54,19.7,128,64,89,4.4
2020-01-01,872,17.7,55,47.8,91,45,63,6.5
2020-01-01,873,15.0,73,35.1,85,42,59,6.4
2020-01-01,874,12.6,64,45.5,94,47,65,5.3
2020-01-01,875,15.8,56,2.0,100,50,70,5.1
2020-01-01,876,27.3,51,20.4,90,45,62,3.1
2020-01-01,877,17.5,48,7.7,98,49,68,5.5
2020-01-01,878,16.4,73,96.6,95,47,66,4.8
2020-01-01,879,17.8,49,12.8,109,54,76,5.2
2020-01-01,880,22.0,63,0.0,128,64,89,6.5
2020-01-01,881,17.4,52,57.1,112,56,78,6.2
2020-01-01,882,17.5,43,45.3,96,48,67,7.7
2020-01-01,883,23.1,45,19.7,109,54,76,4.8
2020-01-01,884,16.8,68,14.5,93,46,65,5.4
2020-01-01,885,21.4,61,0.0,79,39,55,4.5
2020-01-01,886,19.1,70,61.0,84,42,58,6.1
2020-01-01,887,21.6,49,1.2,80,40,56,5.8
2020-01-01,888,17.7,38,35.4,87,43,60,4.5
2020-01-01,889,18.6,47,25.4,102,51,71,5.9
2020-01-01,890,14.6,52,36.8,92,46,64,6.7
2020-01-01,891,20.0,64,90.5,88,44,61,5.2
2020-01-01,892,16.6,47,7.2,87,43,60,5.9
2020-01-01,893,23.2,36,9.2,92,46,64,8.4
2020-01-01,894,18.7,50,14.7,122,61,85,6.8
2020-01-01,895,19.5,57,92.8,125,62,87,6.3
2020-01-01,896,28.4,49,27.0,120,60,84,3.7
2020-01-01,897,26.2,51,40.8,127,63,88,8.3
2020-01-01,898,21.0,47,12.0,94,47,65,6.9
2020-01-01,899,16.0,77,59.8,102,51,71,7.0
2020-01-01,900,19.1,51,7.9,79,39,55,4.3
2020-01-01,901,19.5,71,38.7,107,53,74,6.8
2020-01-01,902,20.4,74,37.9,124,62,86,7.1
2020-01-01,903,27.2,61,110.5,80,40,56,6.9
2020-01-01,904,8.4,64,49.4,72,36,50,7.5
2020-01-01,905,13.2,59,68.6,120,60,84,3.4
2020-01-01,906,15.4,49,17.2,92,46,64,6.9
2020-01-01,907,9.6,78,69.7,116,58,81,6.9
2020-01-01,908,23.9,57,36.2,82,41,57,6.2
2020-01-01,909,20.3,34,0.0,72,36,50,6.1
2020-01-01,910,20.5,42,10.2,72,36,50,8.1
2020-01-01,911,23.8,55,29.8,104,52,72,5.3
2020-01-01,912,22.8,55,1.7,78,39,54,5.4
2020-01-01,913,15.2,67,22.1,74,37,51,4.7
2020-01-01,914,18.2,62,14.3,120,60,84,6.4
2020-01-01,915,19.3,52,59.1,89,44,62,3.3
2020-01-01,916,16.9,54,27.5,122,61,85,6.2
2020-01-01,917,17.7,41,18.9,79,39,55,6.3
2020-01-01,918,18.0,69,31.5,105,52,73,3.4
2020-01-01,919,12.2,61,67.2,93,46,65,8.1
2020-01-01,920,15.9,44,11.7,87,43,60,6.2
2020-01-01,921,14.2,79,94.8,80,40,56,7.1
2020-01-01,922,13.9,75,27.3,110,55,77,5.1
2020-01-01,923,16.7,53,12.7,98,49,68,7.1
2020-01-01,924,17.0,57,38.1,127,63,88,7.6
2020-01-01,925,13.4,32,4.9,92,46,64,6.6
2020-01-01,926,14.2,66,52.3,71,35,49,4.8
2020-01-01,927,20.5,70,57.2,125,62,87,4.8
2020-01-01,928,21.1,68,29.7,101,50,70,5.5
2020-01-01,929,20.4,54,12.6,80,40,56,7.3
2020-01-01,930,19.3,41,26.8,110,55,77,5.9
2020-01-01,931,22.7,47,22.7,125,62,87,5.0
2020-01-01,932,20.0,59,14.5,101,50,70,4.6
2020-01-01,933,21.1,67,74.8,113,56,79,6.1
2020-01-01,934,22.3,59,36.4,95,47,66,5.4
2020-01-01,935,16.5,30,0.0,105,52,73,4.4
2020-01-01,936,16.7,54,18.6,128,64,89,6.1
2020-01-01,937,17.3,52,8.9,111,55,77,4.1
2020-01-01,938,22.8,59,50.8,113,56,79,4.7
2020-01-01,939,19.5,76,73.0,70,35,49,7.0
2020-01-01,940,10.6,59,42.8,82,41,57,6.3
2020-01-01,941,15.1,55,20.9,71,35,49,6.3
2020-01-01,942,13.7,54,19.0,104,52,72,5.3
2020-01-01,943,22.0,55,36.4,121,60,84,7.0
2020-01-01,944,24.2,68,54.5,108,54,75,4.0
2020-01-01,945,25.7,66,42.3,71,35,49,4.6
2020-01-01,946,23.2,68,50.6,96,48,67,4.7
2020-01-01,947,22.5,61,0.0,87,43,60,4.9
2020-01-01,948,25.5,61,45.1,70,35,49,4.5
2020-01-01,949,31.0,40,24.5,85,42,59,5.6
2020-01-01,950,22.9,75,51.4,102,51,71,7.3
2020-01-01,951,24.2,61,28.1,101,50,70,4.7
2020-01-01,952,15.9,74,61.7,74,37,51,4.8
2020-01-01,953,17.7,66,14.2,127,63,88,4.3
2020-01-01,954,16.7,57,18.6,126,63,88,6.2
2020-01-01,955,20.0,55,12.4,119,59,83,4.7
2020-01-01,956,19.7,66,35.9,95,47,66,5.8
2020-01-01,957,18.4,55,1.0,88,44,61,3.2
2020-01-01,958,23.7,39,12.1,84,42,58,3.9
2020-01-01,959,20.1,60,55.9,98,49,68,4.9
2020-01-01,960,18.9,46,12.4,127,63,88,4.9
