date,region_id,disease_code,disease_name,case_count,severity_avg,population_normalized_rate
2024-10-02,60,B50,Malaria,0,1.96,0.0
2024-10-02,60,A90,Dengue Fever,6,1.93,2.29
2024-10-02,61,A90,Dengue Fever,8,2.07,1.16
2024-10-02,61,J10,Influenza,12,3.12,1.74
2024-10-02,61,A00,Cholera,0,1.97,0.0
2024-10-02,62,J10,Influenza,10,2.02,3.88
2024-10-02,62,U07.1,COVID-19,12,2.77,4.65
2024-10-02,62,B50,Malaria,0,2.05,0.0
2024-10-02,63,B15,Hepatitis A,0,2.16,0.0
2024-10-02,63,B50,Malaria,0,1.85,0.0
2024-10-02,63,A09,Gastroenteritis,10,2.86,3.06
2024-10-02,64,A09,Gastroenteritis,9,2.27,1.56
2024-10-02,64,J10,Influenza,12,2.47,2.08
2024-10-02,64,A15,Tuberculosis,0,3.07,0.0
2024-10-02,65,U07.1,COVID-19,8,2.54,1.34
2024-10-02,65,A15,Tuberculosis,0,1.86,0.0
2024-10-02,65,A00,Cholera,0,2.74,0.0
2024-10-02,66,B50,Malaria,0,2.0,0.0
2024-10-02,66,A01,Typhoid Fever,0,2.25,0.0
2024-10-02,66,J10,Influenza,11,2.9,5.74
2024-10-02,67,J10,Influenza,12,2.46,5.79
2024-10-02,67,A00,Cholera,0,3.3,0.0
2024-10-02,67,A09,Gastroenteritis,8,3.23,3.86
2024-10-02,68,A90,Dengue Fever,5,2.11,0.92
2024-10-02,68,A15,Tuberculosis,0,1.88,0.0
2024-10-02,68,A01,Typhoid Fever,5,2.42,0.92
2024-10-02,69,A09,Gastroenteritis,10,2.52,1.73
2024-10-02,69,J10,Influenza,11,2.99,1.9
2024-10-02,69,J18,Pneumonia,9,2.48,1.56
2024-10-02,70,A15,Tuberculosis,0,3.33,0.0
2024-10-02,70,A01,Typhoid Fever,6,1.95,1.81
2024-10-02,70,A90,Dengue Fever,0,2.04,0.0
2024-10-02,71,A01,Typhoid Fever,5,3.25,0.77
2024-10-02,71,A00,Cholera,0,2.47,0.0
2024-10-02,71,A09,Gastroenteritis,5,2.81,0.77
2024-10-02,72,A15,Tuberculosis,0,1.97,0.0
2024-10-02,72,J10,Influenza,14,2.12,2.76
2024-10-02,72,B15,Hepatitis A,0,2.33,0.0
2024-10-02,73,B15,Hepatitis A,0,3.39,0.0
2024-10-02,73,U07.1,COVID-19,14,3.28,2.02
2024-10-02,73,J18,Pneumonia,5,2.5,0.72
2024-10-02,74,A90,Dengue Fever,6,3.39,1.34
2024-10-02,74,A09,Gastroenteritis,12,1.87,2.67
2024-10-02,74,U07.1,COVID-19,10,1.83,2.23
2024-10-02,75,J10,Influenza,12,3.29,3.86
2024-10-02,75,B50,Malaria,5,2.72,1.61
2024-10-02,75,A09,Gastroenteritis,10,3.14,3.21
2024-10-02,76,A00,Cholera,0,3.23,0.0
2024-10-02,76,A09,Gastroenteritis,5,3.11,0.99
2024-10-02,76,U07.1,COVID-19,15,3.25,2.98
2024-10-02,77,U07.1,COVID-19,5,2.65,0.74
2024-10-02,77,J18,Pneumonia,0,2.15,0.0
2024-10-02,77,J10,Influenza,13,2.18,1.94
2024-10-02,78,A90,Dengue Fever,0,3.08,0.0
2024-10-02,78,J18,Pneumonia,6,2.66,1.7
2024-10-02,78,J10,Influenza,14,3.3,3.97
2024-10-02,79,A90,Dengue Fever,8,2.76,1.53
2024-10-02,79,B15,Hepatitis A,0,2.59,0.0
2024-10-02,79,U07.1,COVID-19,14,2.14,2.68
2024-10-02,80,B15,Hepatitis A,0,3.28,0.0
2024-10-02,80,U07.1,COVID-19,11,2.7,3.49
2024-10-02,80,B50,Malaria,0,2.08,0.0
2024-10-02,81,A00,Cholera,0,2.33,0.0
2024-10-02,81,A90,Dengue Fever,0,3.31,0.0
2024-10-02,81,J18,Pneumonia,0,1.96,0.0
2024-10-02,82,U07.1,COVID-19,15,2.21,4.3
2024-10-02,82,A01,Typhoid Fever,0,3.25,0.0
2024-10-02,82,J10,Influenza,9,2.97,2.58
2024-10-02,83,A15,Tuberculosis,0,3.4,0.0
2024-10-02,83,B50,Malaria,5,2.82,1.23
2024-10-02,83,U07.1,COVID-19,6,3.37,1.48
2024-10-02,84,B50,Malaria,0,3.05,0.0
2024-10-02,84,A90,Dengue Fever,8,3.01,1.61
2024-10-02,84,A00,Cholera,0,3.34,0.0
2024-10-02,85,B50,Malaria,0,2.6,0.0
2024-10-02,85,A09,Gastroenteritis,12,2.62,5.8
2024-10-02,85,A15,Tuberculosis,5,2.87,2.42
2024-10-02,86,U07.1,COVID-19,6,2.37,1.37
2024-10-02,86,B50,Malaria,0,3.09,0.0
2024-10-02,86,A15,Tuberculosis,6,3.31,1.37
2024-10-02,87,A90,Dengue Fever,0,2.03,0.0
2024-10-02,87,B50,Malaria,0,2.64,0.0
2024-10-02,87,B15,Hepatitis A,0,2.66,0.0
2024-10-02,88,A09,Gastroenteritis,10,3.17,1.55
2024-10-02,88,A15,Tuberculosis,5,1.97,0.78
2024-10-02,88,A90,Dengue Fever,6,3.04,0.93
2024-10-02,89,J18,Pneumonia,5,2.79,2.93
2024-10-02,89,A00,Cholera,0,3.04,0.0
2024-10-02,89,A01,Typhoid Fever,0,3.36,0.0
2024-10-02,90,A00,Cholera,0,2.32,0.0
2024-10-02,90,A09,Gastroenteritis,10,2.12,2.31
2024-10-02,90,B15,Hepatitis A,0,1.86,0.0
2024-10-02,91,A00,Cholera,0,3.38,0.0
2024-10-02,91,A90,Dengue Fever,0,2.84,0.0
2024-10-02,91,A15,Tuberculosis,5,3.0,1.34
2024-10-02,92,A90,Dengue Fever,0,2.01,0.0
2024-10-02,92,A15,Tuberculosis,0,2.75,0.0
2024-10-02,92,A09,Gastroenteritis,6,2.75,1.19
2024-10-02,93,A09,Gastroenteritis,6,2.8,1.54
2024-10-02,93,J10,Influenza,6,3.06,1.54
2024-10-02,93,A15,Tuberculosis,0,2.19,0.0
2024-10-02,94,B15,Hepatitis A,0,3.17,0.0
2024-10-02,94,J18,Pneumonia,0,3.3,0.0
2024-10-02,94,U07.1,COVID-19,15,3.34,3.41
2024-10-02,95,A01,Typhoid Fever,0,2.25,0.0
2024-10-02,95,U07.1,COVID-19,11,3.37,5.33
2024-10-02,95,J18,Pneumonia,8,2.38,3.87
2024-10-02,96,A09,Gastroenteritis,11,1.84,3.92
2024-10-02,96,U07.1,COVID-19,9,2.32,3.2
2024-10-02,96,B15,Hepatitis A,0,1.95,0.0
2024-10-02,97,A01,Typhoid Fever,5,1.98,1.33
2024-10-02,97,B15,Hepatitis A,0,3.03,0.0
2024-10-02,97,B50,Malaria,0,3.22,0.0
2024-10-02,98,A01,Typhoid Fever,0,1.88,0.0
2024-10-02,98,A00,Cholera,0,3.15,0.0
2024-10-02,98,B50,Malaria,5,3.01,0.78
2024-10-02,99,B50,Malaria,5,2.85,0.84
2024-10-02,99,B15,Hepatitis A,0,3.23,0.0
2024-10-02,99,U07.1,COVID-19,5,2.3,0.84
2024-10-02,100,J18,Pneumonia,6,2.99,4.48
2024-10-02,100,B50,Malaria,0,1.91,0.0
2024-10-02,100,A15,Tuberculosis,6,1.81,4.48
2024-10-03,1,A09,Gastroenteritis,10,2.45,3.18
2024-10-03,1,A90,Dengue Fever,0,2.22,0.0
2024-10-03,1,J10,Influenza,14,3.23,4.46
2024-10-03,2,A00,Cholera,0,2.1,0.0
2024-10-03,2,B50,Malaria,5,2.92,4.49
2024-10-03,2,A15,Tuberculosis,0,2.81,0.0
2024-10-03,3,A90,Dengue Fever,7,2.93,1.07
2024-10-03,3,A09,Gastroenteritis,7,2.98,1.07
2024-10-03,3,A00,Cholera,0,3.38,0.0
2024-10-03,4,A90,Dengue Fever,6,3.07,1.15
2024-10-03,4,B15,Hepatitis A,0,2.59,0.0
2024-10-03,4,U07.1,COVID-19,8,1.89,1.53
2024-10-03,5,A00,Cholera,0,2.35,0.0
2024-10-03,5,J18,Pneumonia,7,3.36,1.53
2024-10-03,5,J10,Influenza,12,3.26,2.63
2024-10-03,6,U07.1,COVID-19,14,3.17,2.94
2024-10-03,6,J10,Influenza,7,2.93,1.47
2024-10-03,6,A00,Cholera,0,2.84,0.0
2024-10-03,7,A09,Gastroenteritis,11,2.75,3.91
2024-10-03,7,A90,Dengue Fever,7,2.2,2.49
2024-10-03,7,B50,Malaria,0,2.72,0.0
2024-10-03,8,J10,Influenza,8,2.94,4.3
2024-10-03,8,B50,Malaria,0,3.4,0.0
2024-10-03,8,A00,Cholera,0,2.97,0.0
2024-10-03,9,J18,Pneumonia,6,3.34,1.67
2024-10-03,9,A01,Typhoid Fever,7,1.8,1.94
2024-10-03,9,A00,Cholera,0,2.95,0.0
2024-10-03,10,A90,Dengue Fever,0,2.13,0.0
2024-10-03,10,J18,Pneumonia,5,2.04,0.89
2024-10-03,10,B50,Malaria,0,3.19,0.0
2024-10-03,11,A15,Tuberculosis,6,2.89,1.46
2024-10-03,11,J18,Pneumonia,7,2.86,1.7
2024-10-03,11,B15,Hepatitis A,0,2.03,0.0
2024-10-03,12,J18,Pneumonia,9,3.17,1.49
2024-10-03,12,A15,Tuberculosis,0,2.58,0.0
2024-10-03,12,A00,Cholera,0,2.5,0.0
2024-10-03,13,U07.1,COVID-19,12,2.05,3.38
2024-10-03,13,A90,Dengue Fever,8,3.22,2.25
2024-10-03,13,J18,Pneumonia,0,3.0,0.0
2024-10-03,14,B15,Hepatitis A,0,1.98,0.0
2024-10-03,14,U07.1,COVID-19,9,2.03,4.0
2024-10-03,14,A00,Cholera,0,2.08,0.0
2024-10-03,15,A90,Dengue Fever,6,2.53,1.15
2024-10-03,15,A09,Gastroenteritis,9,2.83,1.72
2024-10-03,15,B50,Malaria,0,2.12,0.0
2024-10-03,16,U07.1,COVID-19,9,2.06,9.78
2024-10-03,16,A09,Gastroenteritis,8,2.5,8.69
2024-10-03,16,J18,Pneumonia,5,1.83,5.43
2024-10-03,17,A00,Cholera,0,3.38,0.0
2024-10-03,17,A09,Gastroenteritis,7,1.98,1.6
2024-10-03,17,J18,Pneumonia,9,2.39,2.06
2024-10-03,18,U07.1,COVID-19,15,2.63,4.21
2024-10-03,18,B50,Malaria,0,2.99,0.0
2024-10-03,18,J10,Influenza,6,1.9,1.68
2024-10-03,19,B50,Malaria,0,3.1,0.0
2024-10-03,19,A00,Cholera,0,2.8,0.0
2024-10-03,19,U07.1,COVID-19,13,1.81,2.12
2024-10-03,20,A90,Dengue Fever,6,2.35,0.94
2024-10-03,20,A15,Tuberculosis,5,2.11,0.79
2024-10-03,20,J18,Pneumonia,0,2.97,0.0
2024-10-03,21,J18,Pneumonia,8,2.12,1.99
2024-10-03,21,U07.1,COVID-19,11,2.87,2.73
2024-10-03,21,B15,Hepatitis A,0,2.7,0.0
2024-10-03,22,A15,Tuberculosis,5,2.8,3.28
2024-10-03,22,B50,Malaria,0,2.32,0.0
2024-10-03,22,J18,Pneumonia,6,2.37,3.93
2024-10-03,23,A00,Cholera,0,2.16,0.0
2024-10-03,23,B15,Hepatitis A,0,1.83,0.0
2024-10-03,23,A15,Tuberculosis,0,1.97,0.0
2024-10-03,24,A01,Typhoid Fever,0,2.13,0.0
2024-10-03,24,A00,Cholera,0,2.66,0.0
2024-10-03,24,J18,Pneumonia,9,1.92,2.21
2024-10-03,25,B15,Hepatitis A,0,2.98,0.0
2024-10-03,25,A09,Gastroenteritis,8,2.39,5.44
2024-10-03,25,A01,Typhoid Fever,0,2.21,0.0
2024-10-03,26,J10,Influenza,10,2.83,3.12
2024-10-03,26,J18,Pneumonia,7,3.23,2.19
2024-10-03,26,B50,Malaria,0,2.35,0.0
2024-10-03,27,A00,Cholera,0,3.07,0.0
2024-10-03,27,B50,Malaria,5,2.99,0.85
2024-10-03,27,B15,Hepatitis A,0,1.87,0.0
2024-10-03,28,U07.1,COVID-19,15,3.01,2.6
2024-10-03,28,B15,Hepatitis A,0,1.81,0.0
2024-10-03,28,A01,Typhoid Fever,6,3.11,1.04
2024-10-03,29,A00,Cholera,0,1.94,0.0
2024-10-03,29,J18,Pneumonia,8,2.17,5.85
2024-10-03,29,A15,Tuberculosis,6,2.24,4.39
2024-10-03,30,J18,Pneumonia,7,2.69,2.49
2024-10-03,30,A15,Tuberculosis,0,1.84,0.0
2024-10-03,30,B15,Hepatitis A,0,3.37,0.0
2024-10-03,31,J10,Influenza,9,2.08,5.66
2024-10-03,31,A90,Dengue Fever,0,2.17,0.0
2024-10-03,31,U07.1,COVID-19,5,2.97,3.14
2024-10-03,32,A00,Cholera,0,2.27,0.0
2024-10-03,32,J10,Influenza,6,2.86,1.83
2024-10-03,32,B15,Hepatitis A,0,2.79,0.0
2024-10-03,33,A90,Dengue Fever,0,2.8,0.0
2024-10-03,33,B50,Malaria,0,3.14,0.0
2024-10-03,33,A00,Cholera,0,2.05,0.0
2024-10-03,34,B50,Malaria,0,1.81,0.0
2024-10-03,34,A01,Typhoid Fever,5,1.86,0.75
2024-10-03,34,A09,Gastroenteritis,7,2.9,1.06
2024-10-03,35,J18,Pneumonia,5,2.14,0.77
2024-10-03,35,B50,Malaria,0,2.46,0.0
2024-10-03,35,B15,Hepatitis A,0,2.17,0.0
2024-10-03,36,A01,Typhoid Fever,6,2.05,0.94
2024-10-03,36,U07.1,COVID-19,14,2.65,2.2
2024-10-03,36,A15,Tuberculosis,6,2.14,0.94
2024-10-03,37,A09,Gastroenteritis,12,2.25,3.67
2024-10-03,37,J18,Pneumonia,6,2.77,1.84
2024-10-03,37,A01,Typhoid Fever,0,2.11,0.0
2024-10-03,38,U07.1,COVID-19,6,3.2,0.87
2024-10-03,38,J18,Pneumonia,0,3.07,0.0
2024-10-03,38,A09,Gastroenteritis,7,3.24,1.01
2024-10-03,39,A00,Cholera,0,2.43,0.0
2024-10-03,39,B15,Hepatitis A,0,2.73,0.0
2024-10-03,39,B50,Malaria,0,1.88,0.0
2024-10-03,40,A01,Typhoid Fever,0,2.18,0.0
2024-10-03,40,B15,Hepatitis A,0,2.61,0.0
2024-10-03,40,A00,Cholera,0,2.19,0.0
2024-10-03,41,B15,Hepatitis A,0,2.66,0.0
2024-10-03,41,B50,Malaria,0,2.22,0.0
2024-10-03,41,A15,Tuberculosis,6,2.02,3.94
2024-10-03,42,A01,Typhoid Fever,6,3.16,0.95
2024-10-03,42,A90,Dengue Fever,0,2.02,0.0
2024-10-03,42,J18,Pneumonia,5,2.92,0.79
2024-10-03,43,B50,Malaria,5,2.51,2.49
2024-10-03,43,B15,Hepatitis A,0,2.95,0.0
2024-10-03,43,A01,Typhoid Fever,7,1.93,3.48
2024-10-03,44,A15,Tuberculosis,0,3.39,0.0
2024-10-03,44,A09,Gastroenteritis,10,1.85,2.8
2024-10-03,44,A01,Typhoid Fever,0,3.05,0.0
2024-10-03,45,A90,Dengue Fever,0,2.06,0.0
2024-10-03,45,J10,Influenza,7,1.93,1.89
2024-10-03,45,B50,Malaria,0,2.57,0.0
2024-10-03,46,B50,Malaria,0,3.06,0.0
2024-10-03,46,A09,Gastroenteritis,5,2.95,0.95
2024-10-03,46,A15,Tuberculosis,0,2.3,0.0
2024-10-03,47,B50,Malaria,0,2.22,0.0
2024-10-03,47,B15,Hepatitis A,0,2.67,0.0
2024-10-03,47,U07.1,COVID-19,7,2.76,1.01
2024-10-03,48,J10,Influenza,10,2.59,8.21
2024-10-03,48,B15,Hepatitis A,0,2.04,0.0
2024-10-03,48,A09,Gastroenteritis,9,2.6,7.39
2024-10-03,49,A90,Dengue Fever,5,1.86,0.99
2024-10-03,49,A15,Tuberculosis,5,2.55,0.99
2024-10-03,49,J18,Pneumonia,0,2.76,0.0
2024-10-03,50,A90,Dengue Fever,5,2.35,1.88
2024-10-03,50,U07.1,COVID-19,10,1.94,3.76
2024-10-03,50,A00,Cholera,0,2.65,0.0
2024-10-03,51,J18,Pneumonia,5,2.46,1.47
2024-10-03,51,J10,Influenza,10,2.62,2.94
2024-10-03,51,B50,Malaria,0,2.39,0.0
2024-10-03,52,A90,Dengue Fever,8,2.07,1.42
2024-10-03,52,A15,Tuberculosis,6,2.4,1.07
2024-10-03,52,U07.1,COVID-19,5,2.68,0.89
2024-10-03,53,A90,Dengue Fever,5,2.13,3.27
2024-10-03,53,A09,Gastroenteritis,11,2.76,7.2
2024-10-03,53,J10,Influenza,14,2.54,9.16
2024-10-03,54,A15,Tuberculosis,0,1.9,0.0
2024-10-03,54,A90,Dengue Fever,0,3.08,0.0
2024-10-03,54,A01,Typhoid Fever,0,3.18,0.0
2024-10-03,55,U07.1,COVID-19,13,3.26,3.63
2024-10-03,55,B15,Hepatitis A,0,1.81,0.0
2024-10-03,55,B50,Malaria,0,3.34,0.0
2024-10-03,56,A01,Typhoid Fever,6,3.21,2.98
2024-10-03,56,B15,Hepatitis A,0,2.63,0.0
2024-10-03,56,A09,Gastroenteritis,11,2.95,5.47
2024-10-03,57,A00,Cholera,0,2.23,0.0
2024-10-03,57,B15,Hepatitis A,0,2.88,0.0
2024-10-03,57,B50,Malaria,0,2.91,0.0
2024-10-03,58,J10,Influenza,14,2.71,3.42
2024-10-03,58,U07.1,COVID-19,15,2.87,3.67
2024-10-03,58,A01,Typhoid Fever,5,2.45,1.22
2024-10-03,59,A01,Typhoid Fever,6,3.01,1.42
2024-10-03,59,A90,Dengue Fever,0,2.39,0.0
2024-10-03,59,A00,Cholera,0,2.14,0.0
2024-10-03,60,U07.1,COVID-19,12,3.2,4.57
2024-10-03,60,J10,Influenza,12,2.27,4.57
2024-10-03,60,B50,Malaria,0,2.05,0.0
2024-10-03,61,A15,Tuberculosis,0,2.45,0.0
2024-10-03,61,U07.1,COVID-19,8,2.95,1.16
2024-10-03,61,A90,Dengue Fever,0,2.34,0.0
2024-10-03,62,A01,Typhoid Fever,0,2.87,0.0
2024-10-03,62,U07.1,COVID-19,12,2.4,4.65
2024-10-03,62,A00,Cholera,0,3.07,0.0
2024-10-03,63,U07.1,COVID-19,8,2.97,2.45
2024-10-03,63,B15,Hepatitis A,0,2.19,0.0
2024-10-03,63,A90,Dengue Fever,7,2.6,2.15
2024-10-03,64,A01,Typhoid Fever,0,2.55,0.0
2024-10-03,64,U07.1,COVID-19,5,2.88,0.86
2024-10-03,64,A15,Tuberculosis,0,1.86,0.0
2024-10-03,65,A90,Dengue Fever,0,3.27,0.0
2024-10-03,65,U07.1,COVID-19,8,3.35,1.34
2024-10-03,65,A00,Cholera,0,2.11,0.0
2024-10-03,66,B15,Hepatitis A,0,2.0,0.0
2024-10-03,66,U07.1,COVID-19,8,3.09,4.17
2024-10-03,66,A15,Tuberculosis,0,1.94,0.0
2024-10-03,67,J10,Influenza,7,2.67,3.38
2024-10-03,67,A09,Gastroenteritis,8,2.19,3.86
2024-10-03,67,B15,Hepatitis A,0,2.81,0.0
2024-10-03,68,A00,Cholera,0,2.45,0.0
2024-10-03,68,A09,Gastroenteritis,10,3.4,1.84
2024-10-03,68,J10,Influenza,6,3.21,1.1
2024-10-03,69,A90,Dengue Fever,8,2.78,1.38
2024-10-03,69,B50,Malaria,5,2.59,0.87
2024-10-03,69,B15,Hepatitis A,0,3.39,0.0
2024-10-03,70,B50,Malaria,5,2.95,1.51
2024-10-03,70,A09,Gastroenteritis,5,1.82,1.51
2024-10-03,70,J18,Pneumonia,5,2.13,1.51
2024-10-03,71,A90,Dengue Fever,0,3.05,0.0
2024-10-03,71,J10,Influenza,7,2.68,1.08
2024-10-03,71,B50,Malaria,5,2.64,0.77
2024-10-03,72,A90,Dengue Fever,0,2.56,0.0
2024-10-03,72,A00,Cholera,0,2.22,0.0
2024-10-03,72,J18,Pneumonia,6,3.12,1.18
2024-10-03,73,J10,Influenza,6,3.21,0.87
2024-10-03,73,B50,Malaria,0,2.43,0.0
2024-10-03,73,J18,Pneumonia,8,3.07,1.16
2024-10-03,74,A01,Typhoid Fever,5,2.77,1.11
2024-10-03,74,A90,Dengue Fever,8,2.0,1.78
2024-10-03,74,B50,Malaria,5,2.82,1.11
2024-10-03,75,J10,Influenza,14,2.27,4.5
2024-10-03,75,U07.1,COVID-19,8,2.44,2.57
2024-10-03,75,B50,Malaria,0,2.35,0.0
2024-10-03,76,A90,Dengue Fever,0,2.07,0.0
2024-10-03,76,A01,Typhoid Fever,0,3.31,0.0
2024-10-03,76,J18,Pneumonia,8,2.76,1.59
2024-10-03,77,A01,Typhoid Fever,6,2.24,0.89
2024-10-03,77,B50,Malaria,0,2.47,0.0
2024-10-03,77,A00,Cholera,0,2.21,0.0
2024-10-03,78,A90,Dengue Fever,6,2.66,1.7
2024-10-03,78,U07.1,COVID-19,5,3.13,1.42
2024-10-03,78,A01,Typhoid Fever,0,3.04,0.0
2024-10-03,79,A15,Tuberculosis,5,2.49,0.96
2024-10-03,79,A00,Cholera,0,2.63,0.0
2024-10-03,79,A09,Gastroenteritis,6,1.99,1.15
2024-10-03,80,A01,Typhoid Fever,0,3.31,0.0
2024-10-03,80,J18,Pneumonia,0,2.63,0.0
2024-10-03,80,A90,Dengue Fever,0,2.38,0.0
2024-10-03,81,J18,Pneumonia,7,2.05,2.92
2024-10-03,81,B50,Malaria,0,1.92,0.0
2024-10-03,81,A90,Dengue Fever,7,2.14,2.92
2024-10-03,82,A01,Typhoid Fever,5,2.37,1.43
2024-10-03,82,A00,Cholera,0,2.61,0.0
2024-10-03,82,U07.1,COVID-19,7,2.5,2.01
2024-10-03,83,B50,Malaria,0,3.02,0.0
2024-10-03,83,A09,Gastroenteritis,7,2.79,1.72
2024-10-03,83,B15,Hepatitis A,0,3.13,0.0
2024-10-03,84,U07.1,COVID-19,8,2.29,1.61
2024-10-03,84,A90,Dengue Fever,6,1.81,1.21
2024-10-03,84,B50,Malaria,5,3.38,1.01
2024-10-03,85,A00,Cholera,0,2.56,0.0
2024-10-03,85,A15,Tuberculosis,6,2.98,2.9
2024-10-03,85,U07.1,COVID-19,13,2.02,6.28
2024-10-03,86,A90,Dengue Fever,7,2.4,1.6
2024-10-03,86,A00,Cholera,0,1.89,0.0
2024-10-03,86,B15,Hepatitis A,0,2.39,0.0
2024-10-03,87,A90,Dengue Fever,6,2.73,1.07
2024-10-03,87,J10,Influenza,7,3.09,1.25
2024-10-03,87,A15,Tuberculosis,0,2.72,0.0
2024-10-03,88,A90,Dengue Fever,6,3.09,0.93
2024-10-03,88,A09,Gastroenteritis,11,3.01,1.71
2024-10-03,88,U07.1,COVID-19,14,2.8,2.17
2024-10-03,89,J18,Pneumonia,8,2.83,4.68
2024-10-03,89,J10,Influenza,13,1.94,7.61
2024-10-03,89,U07.1,COVID-19,13,2.27,7.61
2024-10-03,90,B15,Hepatitis A,0,3.32,0.0
2024-10-03,90,A15,Tuberculosis,0,2.04,0.0
2024-10-03,90,J18,Pneumonia,8,1.96,1.85
2024-10-03,91,A90,Dengue Fever,6,2.79,1.61
2024-10-03,91,B15,Hepatitis A,0,3.33,0.0
2024-10-03,91,U07.1,COVID-19,8,1.97,2.14
2024-10-03,92,A00,Cholera,0,2.45,0.0
2024-10-03,92,U07.1,COVID-19,13,3.34,2.57
2024-10-03,92,A01,Typhoid Fever,0,2.45,0.0
2024-10-03,93,A90,Dengue Fever,0,2.44,0.0
2024-10-03,93,B15,Hepatitis A,0,2.53,0.0
2024-10-03,93,A09,Gastroenteritis,11,3.36,2.83
2024-10-03,94,A90,Dengue Fever,7,2.15,1.59
2024-10-03,94,A09,Gastroenteritis,8,2.63,1.82
2024-10-03,94,A01,Typhoid Fever,0,2.32,0.0
2024-10-03,95,J10,Influenza,14,2.02,6.78
2024-10-03,95,A15,Tuberculosis,6,3.01,2.91
2024-10-03,95,A00,Cholera,0,3.12,0.0
2024-10-03,96,A15,Tuberculosis,0,3.24,0.0
2024-10-03,96,J18,Pneumonia,8,2.78,2.85
2024-10-03,96,B50,Malaria,0,1.85,0.0
2024-10-03,97,A01,Typhoid Fever,7,2.88,1.86
2024-10-03,97,J18,Pneumonia,7,2.86,1.86
2024-10-03,97,A15,Tuberculosis,0,3.05,0.0
2024-10-03,98,J18,Pneumonia,7,2.81,1.09
2024-10-03,98,J10,Influenza,9,1.82,1.41
2024-10-03,98,A15,Tuberculosis,5,3.09,0.78
2024-10-03,99,B50,Malaria,5,2.3,0.84
2024-10-03,99,A01,Typhoid Fever,5,3.37,0.84
2024-10-03,99,A00,Cholera,0,2.2,0.0
2024-10-03,100,A00,Cholera,0,2.18,0.0
2024-10-03,100,U07.1,COVID-19,9,3.16,6.72
2024-10-03,100,J18,Pneumonia,6,2.8,4.48
2024-10-04,1,A90,Dengue Fever,5,3.0,1.59
2024-10-04,1,J10,Influenza,6,1.81,1.91
2024-10-04,1,A01,Typhoid Fever,7,2.49,2.23
2024-10-04,2,J18,Pneumonia,0,1.99,0.0
2024-10-04,2,J10,Influenza,12,2.61,10.79
2024-10-04,2,B50,Malaria,0,1.93,0.0
2024-10-04,3,A00,Cholera,0,3.31,0.0
2024-10-04,3,A15,Tuberculosis,5,2.64,0.77
2024-10-04,3,A90,Dengue Fever,6,2.84,0.92
2024-10-04,4,B50,Malaria,0,1.89,0.0
2024-10-04,4,U07.1,COVID-19,11,3.04,2.1
2024-10-04,4,J10,Influenza,14,2.11,2.68
2024-10-04,5,J10,Influenza,8,1.88,1.75
2024-10-04,5,A09,Gastroenteritis,10,2.15,2.19
2024-10-04,5,J18,Pneumonia,6,2.23,1.31
2024-10-04,6,A09,Gastroenteritis,9,2.43,1.89
2024-10-04,6,J10,Influenza,6,2.94,1.26
2024-10-04,6,B15,Hepatitis A,0,3.22,0.0
2024-10-04,7,J18,Pneumonia,8,2.02,2.84
2024-10-04,7,J10,Influenza,6,2.69,2.13
2024-10-04,7,A01,Typhoid Fever,0,2.99,0.0
2024-10-04,8,A09,Gastroenteritis,5,3.37,2.69
2024-10-04,8,J10,Influenza,7,3.03,3.77
2024-10-04,8,J18,Pneumonia,6,1.84,3.23
2024-10-04,9,B15,Hepatitis A,0,3.35,0.0
2024-10-04,9,J10,Influenza,9,2.12,2.5
2024-10-04,9,U07.1,COVID-19,8,1.94,2.22
2024-10-04,10,A01,Typhoid Fever,0,2.12,0.0
2024-10-04,10,A15,Tuberculosis,5,1.97,0.89
2024-10-04,10,B15,Hepatitis A,0,3.28,0.0
2024-10-04,11,A09,Gastroenteritis,7,2.88,1.7
2024-10-04,11,A90,Dengue Fever,0,2.76,0.0
2024-10-04,11,A00,Cholera,0,2.41,0.0
2024-10-04,12,A00,Cholera,0,2.01,0.0
2024-10-04,12,J18,Pneumonia,7,2.67,1.16
2024-10-04,12,J10,Influenza,11,2.4,1.82
2024-10-04,13,A00,Cholera,0,3.23,0.0
2024-10-04,13,J10,Influenza,14,2.27,3.94
2024-10-04,13,A09,Gastroenteritis,9,2.75,2.53
2024-10-04,14,A01,Typhoid Fever,0,3.18,0.0
2024-10-04,14,A15,Tuberculosis,0,2.62,0.0
2024-10-04,14,A90,Dengue Fever,8,1.95,3.55
2024-10-04,15,U07.1,COVID-19,8,2.52,1.53
2024-10-04,15,J10,Influenza,10,3.13,1.91
2024-10-04,15,A90,Dengue Fever,5,2.55,0.96
2024-10-04,16,B50,Malaria,0,2.87,0.0
2024-10-04,16,A01,Typhoid Fever,0,3.26,0.0
2024-10-04,16,A09,Gastroenteritis,6,1.82,6.52
2024-10-04,17,A01,Typhoid Fever,7,2.66,1.6
2024-10-04,17,B50,Malaria,0,1.96,0.0
2024-10-04,17,A09,Gastroenteritis,8,2.22,1.83
2024-10-04,18,J18,Pneumonia,9,3.13,2.53
2024-10-04,18,A01,Typhoid Fever,7,2.5,1.97
2024-10-04,18,A15,Tuberculosis,5,3.19,1.4
2024-10-04,19,A00,Cholera,0,3.16,0.0
2024-10-04,19,B15,Hepatitis A,0,2.67,0.0
2024-10-04,19,J10,Influenza,11,2.45,1.8
