region_id,region_name,region_type,parent_city,state,latitude,longitude,population,area_sq_km,hospital_count,sanitation_index
286,Faridabad_Ward_6,ward,Faridabad,10,28.401579,77.316096,164202,2.6,34,7.8
287,Faridabad_Ward_7,ward,Faridabad,10,28.393477,77.307022,162918,1.99,33,5.8
288,Faridabad_Ward_8,ward,Faridabad,10,28.421478,77.309794,158746,6.07,33,8.2
289,Faridabad_Ward_9,ward,Faridabad,10,28.425404,77.317824,154882,11.14,31,6.9
290,Faridabad_Ward_10,ward,Faridabad,10,28.388365,77.315331,140935,5.13,29,6.2
291,Rājkot_Ward_1,ward,Rājkot,09,22.252422,70.807873,150960,12.84,31,8.4
292,Rājkot_Ward_2,ward,Rājkot,09,22.267737,70.811603,152978,7.25,35,5.5
293,Rājkot_Ward_3,ward,Rājkot,09,22.30748,70.758249,157202,10.88,32,4.0
294,Rājkot_Ward_4,ward,Rājkot,09,22.286545,70.768931,125652,1.36,27,5.9
295,Rājkot_Ward_5,ward,Rājkot,09,22.288598,70.778945,154504,9.48,31,4.7
296,Rājkot_Ward_6,ward,Rājkot,09,22.329438,70.783978,138424,1.39,30,4.8
297,Rājkot_Ward_7,ward,Rājkot,09,22.269647,70.785984,113979,13.6,23,6.0
298,Rājkot_Ward_8,ward,Rājkot,09,22.289741,70.7978,142395,12.57,29,7.9
299,Rājkot_Ward_9,ward,Rājkot,09,22.289464,70.802174,117218,8.58,23,4.8
300,Rājkot_Ward_10,ward,Rājkot,09,22.32626,70.837846,147936,7.17,30,7.3
301,Najafgarh_Ward_1,ward,Najafgarh,07,28.593464,76.967403,134204,4.78,29,5.8
302,Najafgarh_Ward_2,ward,Najafgarh,07,28.587765,76.984605,164811,7.84,35,5.1
303,Najafgarh_Ward_3,ward,Najafgarh,07,28.631239,77.018987,119716,6.53,24,7.2
304,Najafgarh_Ward_4,ward,Najafgarh,07,28.662107,76.949761,139963,8.47,29,7.2
305,Najafgarh_Ward_5,ward,Najafgarh,07,28.601985,76.985422,127416,13.28,26,7.8
306,Najafgarh_Ward_6,ward,Najafgarh,07,28.616762,76.979235,151870,9.24,31,6.4
307,Najafgarh_Ward_7,ward,Najafgarh,07,28.622016,76.965315,139782,7.89,31,2.9
308,Najafgarh_Ward_8,ward,Najafgarh,07,28.619642,76.992724,144084,3.81,29,6.6
309,Najafgarh_Ward_9,ward,Najafgarh,07,28.605322,77.002495,144602,9.77,30,2.1
310,Najafgarh_Ward_10,ward,Najafgarh,07,28.648361,76.974992,149494,2.88,30,8.2
311,Jamshedpur_Ward_1,ward,Jamshedpur,38,22.825688,86.174819,121964,14.4,24,5.5
312,Jamshedpur_Ward_2,ward,Jamshedpur,38,22.792068,86.202582,140842,3.0,31,7.6
313,Jamshedpur_Ward_3,ward,Jamshedpur,38,22.809809,86.206853,133588,2.09,28,5.2
314,Jamshedpur_Ward_4,ward,Jamshedpur,38,22.798959,86.174481,135374,14.27,27,6.3
315,Jamshedpur_Ward_5,ward,Jamshedpur,38,22.803384,86.197622,127738,8.01,28,6.2
316,Jamshedpur_Ward_6,ward,Jamshedpur,38,22.799553,86.171259,120575,4.93,26,5.4
317,Jamshedpur_Ward_7,ward,Jamshedpur,38,22.797212,86.198117,113305,9.97,25,6.3
318,Jamshedpur_Ward_8,ward,Jamshedpur,38,22.785687,86.192151,134050,7.29,28,8.0
319,Jamshedpur_Ward_9,ward,Jamshedpur,38,22.806973,86.175617,144754,12.52,31,5.0
320,Jamshedpur_Ward_10,ward,Jamshedpur,38,22.810628,86.175271,133601,4.98,27,3.8
321,Gorakhpur_Ward_1,ward,Gorakhpur,10,29.437198,75.675107,121563,1.0,25,8.2
322,Gorakhpur_Ward_2,ward,Gorakhpur,10,29.466782,75.651403,121086,2.43,24,8.2
323,Gorakhpur_Ward_3,ward,Gorakhpur,10,29.462254,75.662296,146065,13.49,31,5.5
324,Gorakhpur_Ward_4,ward,Gorakhpur,10,29.446369,75.711694,153236,10.85,31,4.5
325,Gorakhpur_Ward_5,ward,Gorakhpur,10,29.458125,75.655732,134993,11.65,29,6.6
326,Gorakhpur_Ward_6,ward,Gorakhpur,10,29.451746,75.666366,126653,6.04,27,6.7
327,Gorakhpur_Ward_7,ward,Gorakhpur,10,29.41885,75.667871,113852,1.73,24,4.4
328,Gorakhpur_Ward_8,ward,Gorakhpur,10,29.454215,75.678069,140698,7.61,29,4.8
329,Gorakhpur_Ward_9,ward,Gorakhpur,10,29.467099,75.704105,122628,10.12,26,5.9
330,Gorakhpur_Ward_10,ward,Gorakhpur,10,29.423892,75.704913,120527,13.46,24,7.5
331,Pimpri_Ward_1,ward,Pimpri,16,18.612038,73.803704,128986,4.75,27,5.0
332,Pimpri_Ward_2,ward,Pimpri,16,18.592414,73.784284,125659,6.66,26,2.5
333,Pimpri_Ward_3,ward,Pimpri,16,18.622535,73.801702,128749,10.49,26,7.3
334,Pimpri_Ward_4,ward,Pimpri,16,18.637228,73.821324,134093,2.76,27,6.5
335,Pimpri_Ward_5,ward,Pimpri,16,18.636377,73.818796,123912,1.25,25,5.6
336,Pimpri_Ward_6,ward,Pimpri,16,18.624957,73.83794,112542,1.02,23,4.3
337,Pimpri_Ward_7,ward,Pimpri,16,18.626215,73.807978,130687,11.93,27,6.9
338,Pimpri_Ward_8,ward,Pimpri,16,18.615003,73.803368,118914,7.78,25,5.3
339,Pimpri_Ward_9,ward,Pimpri,16,18.623338,73.811574,112272,3.74,22,5.6
340,Pimpri_Ward_10,ward,Pimpri,16,18.648553,73.818114,114182,12.36,24,6.9
341,Kalyān_Ward_1,ward,Kalyān,16,19.2203,73.152511,134285,5.07,29,6.1
342,Kalyān_Ward_2,ward,Kalyān,16,19.221918,73.132424,126703,4.39,26,7.4
343,Kalyān_Ward_3,ward,Kalyān,16,19.239899,73.128391,123948,8.65,26,8.6
344,Kalyān_Ward_4,ward,Kalyān,16,19.239685,73.110897,131878,4.39,27,7.1
345,Kalyān_Ward_5,ward,Kalyān,16,19.211738,73.144783,151777,2.02,32,4.5
346,Kalyān_Ward_6,ward,Kalyān,16,19.252218,73.135923,118128,7.68,25,7.2
347,Kalyān_Ward_7,ward,Kalyān,16,19.271549,73.159046,129155,11.8,27,4.7
348,Kalyān_Ward_8,ward,Kalyān,16,19.218692,73.14763,137362,11.2,27,5.8
349,Kalyān_Ward_9,ward,Kalyān,16,19.234966,73.134217,152729,2.66,31,6.1
350,Kalyān_Ward_10,ward,Kalyān,16,19.258584,73.131916,118028,6.49,28,8.5
351,Dombivali_Ward_1,ward,Dombivali,16,19.202977,73.099143,100159,10.19,20,7.8
352,Dombivali_Ward_2,ward,Dombivali,16,19.216955,73.064251,119655,14.31,25,7.5
353,Dombivali_Ward_3,ward,Dombivali,16,19.227655,73.136014,114690,5.94,26,7.9
354,Dombivali_Ward_4,ward,Dombivali,16,19.214119,73.113553,106631,9.28,21,6.5
355,Dombivali_Ward_5,ward,Dombivali,16,19.234408,73.074915,92249,12.35,19,6.8
356,Dombivali_Ward_6,ward,Dombivali,16,19.237411,73.098142,112855,13.26,24,7.1
357,Dombivali_Ward_7,ward,Dombivali,16,19.206586,73.0817,129069,1.0,27,5.8
358,Dombivali_Ward_8,ward,Dombivali,16,19.20204,73.062866,111886,1.02,24,5.4
359,Dombivali_Ward_9,ward,Dombivali,16,19.241017,73.099741,121592,5.24,24,8.2
360,Dombivali_Ward_10,ward,Dombivali,16,19.233942,73.094923,118991,13.63,27,4.8
361,Meerut_Ward_1,ward,Meerut,36,29.014798,77.725937,123361,10.93,25,5.3
362,Meerut_Ward_2,ward,Meerut,36,28.988388,77.734392,130274,5.15,28,4.2
363,Meerut_Ward_3,ward,Meerut,36,29.019933,77.768558,129739,12.59,28,6.2
364,Meerut_Ward_4,ward,Meerut,36,28.984621,77.716315,130463,4.84,27,7.1
365,Meerut_Ward_5,ward,Meerut,36,28.954038,77.681916,135262,8.87,29,7.9
366,Meerut_Ward_6,ward,Meerut,36,28.989104,77.695665,113603,1.35,24,8.7
367,Meerut_Ward_7,ward,Meerut,36,28.949663,77.699219,133209,8.65,28,7.4
368,Meerut_Ward_8,ward,Meerut,36,29.016404,77.707159,119407,12.2,25,6.9
369,Meerut_Ward_9,ward,Meerut,36,28.970443,77.689104,130800,10.42,27,5.9
370,Meerut_Ward_10,ward,Meerut,36,29.002252,77.745054,123171,5.03,25,5.5
371,Virār_Ward_1,ward,Virār,16,19.480906,72.781058,137124,6.66,27,5.2
372,Virār_Ward_2,ward,Virār,16,19.441837,72.83,144405,5.65,29,5.5
373,Virār_Ward_3,ward,Virār,16,19.466731,72.80829,139196,9.85,28,8.2
374,Virār_Ward_4,ward,Virār,16,19.486317,72.801464,118641,4.87,26,5.7
375,Virār_Ward_5,ward,Virār,16,19.429344,72.812909,140741,10.86,29,5.6
376,Virār_Ward_6,ward,Virār,16,19.425979,72.79836,121219,4.76,24,4.3
377,Virār_Ward_7,ward,Virār,16,19.460055,72.812747,113416,2.06,24,6.8
378,Virār_Ward_8,ward,Virār,16,19.459857,72.795105,140557,4.74,28,8.4
379,Virār_Ward_9,ward,Virār,16,19.479708,72.831634,102986,4.8,24,7.9
380,Virār_Ward_10,ward,Virār,16,19.46694,72.818172,127014,10.82,26,4.5
381,Nowrangapur_Ward_1,ward,Nowrangapur,21,19.232016,82.543143,118100,14.41,25,4.1
382,Nowrangapur_Ward_2,ward,Nowrangapur,21,19.242432,82.527867,121807,2.3,26,6.2
383,Nowrangapur_Ward_3,ward,Nowrangapur,21,19.222405,82.516128,143456,9.93,29,8.6
384,Nowrangapur_Ward_4,ward,Nowrangapur,21,19.221081,82.55353,125686,11.34,25,6.1
385,Nowrangapur_Ward_5,ward,Nowrangapur,21,19.215465,82.534449,110908,1.88,23,5.3
386,Nowrangapur_Ward_6,ward,Nowrangapur,21,19.26344,82.568202,127074,12.52,27,7.2
387,Nowrangapur_Ward_7,ward,Nowrangapur,21,19.25948,82.561887,123978,1.96,26,9.1
388,Nowrangapur_Ward_8,ward,Nowrangapur,21,19.2526,82.595537,112498,13.53,24,4.4
389,Nowrangapur_Ward_9,ward,Nowrangapur,21,19.204368,82.562118,114697,7.2,25,9.1
390,Nowrangapur_Ward_10,ward,Nowrangapur,21,19.220149,82.565452,117367,5.21,24,6.4
391,Srinagar_Ward_1,ward,Srinagar,12,34.101513,74.805219,123682,6.74,26,5.9
392,Srinagar_Ward_2,ward,Srinagar,12,34.080071,74.799955,130177,12.4,27,7.0
393,Srinagar_Ward_3,ward,Srinagar,12,34.065494,74.783209,121843,8.5,24,4.0
394,Srinagar_Ward_4,ward,Srinagar,12,34.106629,74.796214,112582,13.79,24,8.0
395,Srinagar_Ward_5,ward,Srinagar,12,34.087368,74.761164,117869,8.75,25,5.2
396,Srinagar_Ward_6,ward,Srinagar,12,34.094003,74.82249,122750,11.48,26,6.7
397,Srinagar_Ward_7,ward,Srinagar,12,34.095123,74.787022,127343,4.21,25,5.1
398,Srinagar_Ward_8,ward,Srinagar,12,34.105166,74.823919,105613,2.17,21,6.6
399,Srinagar_Ward_9,ward,Srinagar,12,34.071458,74.78038,118023,8.27,25,6.0
400,Srinagar_Ward_10,ward,Srinagar,12,34.082728,74.793691,111750,14.44,23,5.5
401,Ghāziābād_Ward_1,ward,Ghāziābād,36,28.63363,77.401552,142355,10.83,28,7.1
402,Ghāziābād_Ward_2,ward,Ghāziābād,36,28.612635,77.439218,123850,8.46,25,7.9
403,Ghāziābād_Ward_3,ward,Ghāziābād,36,28.646842,77.444258,109182,10.69,22,5.9
404,Ghāziābād_Ward_4,ward,Ghāziābād,36,28.682519,77.434458,120377,6.87,24,4.3
405,Ghāziābād_Ward_5,ward,Ghāziābād,36,28.717766,77.416911,137477,4.55,27,8.0
406,Ghāziābād_Ward_6,ward,Ghāziābād,36,28.670963,77.474322,124381,12.81,26,7.1
407,Ghāziābād_Ward_7,ward,Ghāziābād,36,28.660572,77.467753,123921,13.36,26,6.1
408,Ghāziābād_Ward_8,ward,Ghāziābād,36,28.690099,77.430004,119405,1.94,25,6.6
409,Ghāziābād_Ward_9,ward,Ghāziābād,36,28.675273,77.440035,122216,2.04,25,5.7
410,Ghāziābād_Ward_10,ward,Ghāziābād,36,28.627819,77.451544,112299,6.22,22,4.7
411,Dhanbad_Ward_1,ward,Dhanbad,38,23.785495,86.385809,130352,10.92,26,8.4
412,Dhanbad_Ward_2,ward,Dhanbad,38,23.81062,86.407166,117211,12.26,25,6.5
413,Dhanbad_Ward_3,ward,Dhanbad,38,23.806736,86.459036,128048,12.24,27,7.7
414,Dhanbad_Ward_4,ward,Dhanbad,38,23.819075,86.460444,111001,3.73,26,7.3
415,Dhanbad_Ward_5,ward,Dhanbad,38,23.813273,86.436132,141926,3.19,29,8.2
416,Dhanbad_Ward_6,ward,Dhanbad,38,23.780637,86.416878,106587,4.01,23,5.3
417,Dhanbad_Ward_7,ward,Dhanbad,38,23.779435,86.460306,125731,12.15,25,8.0
418,Dhanbad_Ward_8,ward,Dhanbad,38,23.775751,86.447725,121676,5.54,24,7.3
419,Dhanbad_Ward_9,ward,Dhanbad,38,23.809535,86.410953,125162,4.7,28,4.4
420,Dhanbad_Ward_10,ward,Dhanbad,38,23.778602,86.458615,114117,4.63,23,6.4
421,Aurangabad_Ward_1,ward,Aurangabad,16,19.870917,75.352091,111189,10.34,22,6.6
422,Aurangabad_Ward_2,ward,Aurangabad,16,19.890985,75.336415,111998,9.07,22,7.5
423,Aurangabad_Ward_3,ward,Aurangabad,16,19.900798,75.326035,121843,14.97,24,7.0
424,Aurangabad_Ward_4,ward,Aurangabad,16,19.875623,75.332184,131786,8.93,26,5.6
425,Aurangabad_Ward_5,ward,Aurangabad,16,19.853544,75.356098,133198,1.55,29,7.4
426,Aurangabad_Ward_6,ward,Aurangabad,16,19.896905,75.348871,136712,14.87,28,9.1
427,Aurangabad_Ward_7,ward,Aurangabad,16,19.861201,75.372907,123385,13.99,26,4.4
428,Aurangabad_Ward_8,ward,Aurangabad,16,19.848154,75.345083,130654,11.01,27,7.3
429,Aurangabad_Ward_9,ward,Aurangabad,16,19.916653,75.332145,105068,14.18,21,8.7
430,Aurangabad_Ward_10,ward,Aurangabad,16,19.916822,75.342334,129397,4.85,26,8.5
431,Varanasi_Ward_1,ward,Varanasi,36,25.341297,83.04411,122994,7.37,27,5.2
432,Varanasi_Ward_2,ward,Varanasi,36,25.347763,83.02749,121271,14.45,25,7.2
433,Varanasi_Ward_3,ward,Varanasi,36,25.294616,83.004159,97172,13.9,20,7.3
434,Varanasi_Ward_4,ward,Varanasi,36,25.307364,83.007393,115579,2.18,26,5.8
435,Varanasi_Ward_5,ward,Varanasi,36,25.325256,83.003588,114502,11.32,23,6.8
436,Varanasi_Ward_6,ward,Varanasi,36,25.322453,83.011906,130325,1.87,26,6.3
437,Varanasi_Ward_7,ward,Varanasi,36,25.323541,83.016579,108682,3.95,22,6.2
438,Varanasi_Ward_8,ward,Varanasi,36,25.282082,83.005792,96619,12.18,19,5.8
439,Varanasi_Ward_9,ward,Varanasi,36,25.296381,82.995186,111997,5.97,23,5.6
440,Varanasi_Ward_10,ward,Varanasi,36,25.328581,82.999262,111631,13.11,22,5.1
441,Amritsar_Ward_1,ward,Amritsar,23,31.621711,74.858371,122566,12.25,25,3.8
442,Amritsar_Ward_2,ward,Amritsar,23,31.626017,74.929201,119977,4.83,25,5.0
443,Amritsar_Ward_3,ward,Amritsar,23,31.584625,74.867464,102175,11.15,22,3.0
444,Amritsar_Ward_4,ward,Amritsar,23,31.614058,74.891458,130109,14.85,27,6.7
445,Amritsar_Ward_5,ward,Amritsar,23,31.621362,74.847236,115315,7.76,24,9.1
446,Amritsar_Ward_6,ward,Amritsar,23,31.616878,74.896429,109823,11.67,22,3.6
447,Amritsar_Ward_7,ward,Amritsar,23,31.627579,74.850238,111851,10.03,22,9.5
448,Amritsar_Ward_8,ward,Amritsar,23,31.580406,74.892616,105578,8.99,21,7.1
449,Amritsar_Ward_9,ward,Amritsar,23,31.604167,74.861039,121046,5.0,27,5.9
450,Amritsar_Ward_10,ward,Amritsar,23,31.646699,74.865076,107600,8.79,24,6.2
451,Vijayawada_Ward_1,ward,Vijayawada,02,16.485404,80.660227,118994,4.5,24,6.0
452,Vijayawada_Ward_2,ward,Vijayawada,02,16.518146,80.67118,107037,7.42,21,7.2
453,Vijayawada_Ward_3,ward,Vijayawada,02,16.506829,80.628406,103616,4.33,23,5.5
454,Vijayawada_Ward_4,ward,Vijayawada,02,16.495313,80.655754,82912,9.36,19,5.8
455,Vijayawada_Ward_5,ward,Vijayawada,02,16.49975,80.65426,115938,9.61,25,3.3
456,Vijayawada_Ward_6,ward,Vijayawada,02,16.465768,80.681094,111037,1.35,23,6.9
457,Vijayawada_Ward_7,ward,Vijayawada,02,16.512434,80.62873,105010,6.32,22,5.7
458,Vijayawada_Ward_8,ward,Vijayawada,02,16.496743,80.653769,105966,10.48,23,7.6
459,Vijayawada_Ward_9,ward,Vijayawada,02,16.509411,80.672517,106105,5.83,21,7.6
460,Vijayawada_Ward_10,ward,Vijayawada,02,16.509285,80.651645,112994,9.56,24,6.8
461,Ranchi_Ward_1,ward,Ranchi,38,23.349787,85.320068,101251,14.49,20,5.0
462,Ranchi_Ward_2,ward,Ranchi,38,23.362985,85.330168,99844,2.11,21,4.6
463,Ranchi_Ward_3,ward,Ranchi,38,23.363091,85.30007,119213,1.87,24,6.2
464,Ranchi_Ward_4,ward,Ranchi,38,23.349641,85.286446,112992,4.45,24,2.0
465,Ranchi_Ward_5,ward,Ranchi,38,23.359655,85.32572,121730,12.44,25,6.7
466,Ranchi_Ward_6,ward,Ranchi,38,23.324182,85.344347,122481,13.54,25,6.1
467,Ranchi_Ward_7,ward,Ranchi,38,23.321072,85.327879,106410,5.79,22,5.8
468,Ranchi_Ward_8,ward,Ranchi,38,23.35021,85.297993,91639,7.9,18,6.9
469,Ranchi_Ward_9,ward,Ranchi,38,23.315794,85.349146,122248,5.82,28,6.7
470,Ranchi_Ward_10,ward,Ranchi,38,23.35781,85.315174,93496,1.15,21,5.1
471,Jabalpur_Ward_1,ward,Jabalpur,35,23.144366,79.998294,124570,1.45,26,7.4
472,Jabalpur_Ward_2,ward,Jabalpur,35,23.132083,79.961705,107454,5.87,21,7.2
473,Jabalpur_Ward_3,ward,Jabalpur,35,23.16956,79.944027,91720,9.6,18,6.1
474,Jabalpur_Ward_4,ward,Jabalpur,35,23.129659,79.970633,112814,7.68,23,7.2
475,Jabalpur_Ward_5,ward,Jabalpur,35,23.190041,79.939688,96506,2.19,20,5.5
476,Jabalpur_Ward_6,ward,Jabalpur,35,23.157947,79.961095,121150,12.53,25,5.8
477,Jabalpur_Ward_7,ward,Jabalpur,35,23.175185,79.946324,111802,1.46,23,9.4
478,Jabalpur_Ward_8,ward,Jabalpur,35,23.17604,79.930414,108805,11.01,22,7.2
479,Jabalpur_Ward_9,ward,Jabalpur,35,23.147715,79.945928,114768,10.26,23,6.7
480,Jabalpur_Ward_10,ward,Jabalpur,35,23.181262,79.909061,120705,12.41,25,6.0
481,Prayagraj_Ward_1,ward,Prayagraj,36,25.435476,81.837444,95865,10.46,20,3.8
482,Prayagraj_Ward_2,ward,Prayagraj,36,25.420737,81.835306,110751,1.59,23,6.0
483,Prayagraj_Ward_3,ward,Prayagraj,36,25.447842,81.863583,107496,11.24,22,4.1
484,Prayagraj_Ward_4,ward,Prayagraj,36,25.449285,81.857074,93718,11.53,20,9.1
485,Prayagraj_Ward_5,ward,Prayagraj,36,25.477308,81.833168,104138,12.66,23,6.9
486,Prayagraj_Ward_6,ward,Prayagraj,36,25.459425,81.838952,114371,7.78,24,5.8
487,Prayagraj_Ward_7,ward,Prayagraj,36,25.40842,81.858414,106329,11.2,21,7.1
488,Prayagraj_Ward_8,ward,Prayagraj,36,25.465614,81.854891,105953,11.97,21,7.4
489,Prayagraj_Ward_9,ward,Prayagraj,36,25.47777,81.864632,99511,14.14,20,7.0
490,Prayagraj_Ward_10,ward,Prayagraj,36,25.418917,81.854668,112180,6.84,22,3.7
491,Visakhapatnam_Ward_1,ward,Visakhapatnam,02,17.674073,83.17742,110453,2.18,23,6.9
492,Visakhapatnam_Ward_2,ward,Visakhapatnam,02,17.657437,83.208497,102345,13.16,22,5.7
493,Visakhapatnam_Ward_3,ward,Visakhapatnam,02,17.68176,83.19121,102503,9.17,21,6.4
494,Visakhapatnam_Ward_4,ward,Visakhapatnam,02,17.666557,83.221702,107347,6.57,23,5.7
495,Visakhapatnam_Ward_5,ward,Visakhapatnam,02,17.6597,83.220299,103747,8.7,21,7.7
496,Visakhapatnam_Ward_6,ward,Visakhapatnam,02,17.704295,83.19623,100036,4.17,22,7.5
497,Visakhapatnam_Ward_7,ward,Visakhapatnam,02,17.640381,83.18941,113519,1.72,24,5.3
498,Visakhapatnam_Ward_8,ward,Visakhapatnam,02,17.659319,83.168984,93161,9.01,21,6.7
499,Visakhapatnam_Ward_9,ward,Visakhapatnam,02,17.670908,83.187718,94044,10.52,19,3.9
500,Visakhapatnam_Ward_10,ward,Visakhapatnam,02,17.678158,83.193291,96262,9.98,19,7.4
501,Jodhpur_Ward_1,ward,Jodhpur,24,26.248366,72.990891,90127,10.41,21,5.7
502,Jodhpur_Ward_2,ward,Jodhpur,24,26.278046,72.992023,120420,4.79,24,4.8
503,Jodhpur_Ward_3,ward,Jodhpur,24,26.280514,73.028249,116738,5.05,24,6.8
504,Jodhpur_Ward_4,ward,Jodhpur,24,26.237709,72.96834,113146,12.91,23,3.7
505,Jodhpur_Ward_5,ward,Jodhpur,24,26.272114,73.014449,107966,11.91,22,8.4
506,Jodhpur_Ward_6,ward,Jodhpur,24,26.249364,72.9924,97458,13.12,19,7.7
507,Jodhpur_Ward_7,ward,Jodhpur,24,26.286418,73.014965,118119,9.32,26,4.7
508,Jodhpur_Ward_8,ward,Jodhpur,24,26.235278,72.995451,97852,10.69,20,7.6
509,Jodhpur_Ward_9,ward,Jodhpur,24,26.295821,73.019844,108616,12.89,22,5.0
510,Jodhpur_Ward_10,ward,Jodhpur,24,26.251473,73.030932,113850,5.65,24,6.4
511,Gwalior_Ward_1,ward,Gwalior,35,26.226118,78.166936,106242,6.97,22,6.1
512,Gwalior_Ward_2,ward,Gwalior,35,26.249979,78.148272,107389,8.89,22,7.9
513,Gwalior_Ward_3,ward,Gwalior,35,26.233756,78.157414,112067,6.69,22,6.1
514,Gwalior_Ward_4,ward,Gwalior,35,26.209877,78.194103,125492,13.6,27,6.9
515,Gwalior_Ward_5,ward,Gwalior,35,26.227517,78.178422,112323,9.87,23,4.8
516,Gwalior_Ward_6,ward,Gwalior,35,26.211738,78.196825,112458,5.8,22,9.4
517,Gwalior_Ward_7,ward,Gwalior,35,26.234459,78.1863,103167,11.21,22,5.2
518,Gwalior_Ward_8,ward,Gwalior,35,26.20388,78.158213,105704,12.92,23,6.0
519,Gwalior_Ward_9,ward,Gwalior,35,26.231813,78.156536,120396,6.44,24,4.1
520,Gwalior_Ward_10,ward,Gwalior,35,26.224172,78.160989,105109,8.45,25,6.9
521,Teni_Ward_1,ward,Teni,25,9.994796,77.445068,115950,5.41,23,8.2
522,Teni_Ward_2,ward,Teni,25,9.992811,77.484252,121394,10.81,26,7.6
523,Teni_Ward_3,ward,Teni,25,10.026051,77.506509,98717,9.64,21,3.9
524,Teni_Ward_4,ward,Teni,25,10.010072,77.458074,115080,2.2,23,9.5
525,Teni_Ward_5,ward,Teni,25,10.015073,77.459639,87444,9.93,18,6.9
526,Teni_Ward_6,ward,Teni,25,10.050567,77.477331,94804,9.59,22,4.9
527,Teni_Ward_7,ward,Teni,25,10.039142,77.450877,89339,10.82,19,6.3
528,Teni_Ward_8,ward,Teni,25,10.003666,77.474609,111400,5.64,23,8.0
529,Teni_Ward_9,ward,Teni,25,10.005462,77.509532,110497,4.51,22,6.3
530,Teni_Ward_10,ward,Teni,25,10.019716,77.479263,97328,5.75,20,6.3
531,Howrah_Ward_1,ward,Howrah,28,22.535581,88.30485,93232,13.37,20,6.1
532,Howrah_Ward_2,ward,Howrah,28,22.5627,88.357635,97362,12.39,22,6.8
533,Howrah_Ward_3,ward,Howrah,28,22.625772,88.307724,84302,5.73,17,8.7
534,Howrah_Ward_4,ward,Howrah,28,22.554525,88.311396,94130,1.82,20,7.5
535,Howrah_Ward_5,ward,Howrah,28,22.581131,88.33911,114132,8.56,23,5.7
536,Howrah_Ward_6,ward,Howrah,28,22.594113,88.321351,86560,3.01,17,5.3
537,Howrah_Ward_7,ward,Howrah,28,22.616331,88.29085,107962,12.6,22,8.7
538,Howrah_Ward_8,ward,Howrah,28,22.622309,88.310482,107817,4.88,23,7.4
539,Howrah_Ward_9,ward,Howrah,28,22.588072,88.302299,101725,8.23,22,5.8
540,Howrah_Ward_10,ward,Howrah,28,22.604463,88.316902,96704,2.85,20,7.8
541,Raipur_Ward_1,ward,Raipur,37,21.222328,81.630389,111362,6.37,22,6.8
542,Raipur_Ward_2,ward,Raipur,37,21.221183,81.631786,107100,9.23,21,7.1
543,Raipur_Ward_3,ward,Raipur,37,21.238381,81.661021,107289,11.98,22,8.2
544,Raipur_Ward_4,ward,Raipur,37,21.234366,81.644866,88919,9.76,19,7.3
545,Raipur_Ward_5,ward,Raipur,37,21.23624,81.621048,104174,4.17,22,8.9
546,Raipur_Ward_6,ward,Raipur,37,21.209003,81.629127,97413,6.41,19,5.7
547,Raipur_Ward_7,ward,Raipur,37,21.239054,81.58336,78314,12.75,16,6.0
548,Raipur_Ward_8,ward,Raipur,37,21.218777,81.633519,104026,8.92,24,5.4
549,Raipur_Ward_9,ward,Raipur,37,21.236836,81.606595,98495,14.24,21,6.7
550,Raipur_Ward_10,ward,Raipur,37,21.200578,81.635722,106005,3.0,22,6.7
551,Tiruchirappalli_Ward_1,ward,Tiruchirappalli,25,10.838572,78.724237,99161,6.82,20,2.6
552,Tiruchirappalli_Ward_2,ward,Tiruchirappalli,25,10.795288,78.686206,117898,5.42,25,7.5
553,Tiruchirappalli_Ward_3,ward,Tiruchirappalli,25,10.827915,78.717314,87895,13.91,18,9.5
554,Tiruchirappalli_Ward_4,ward,Tiruchirappalli,25,10.79755,78.670266,107392,12.63,21,6.0
555,Tiruchirappalli_Ward_5,ward,Tiruchirappalli,25,10.784954,78.662467,96143,11.23,20,8.1
556,Tiruchirappalli_Ward_6,ward,Tiruchirappalli,25,10.824195,78.706019,94117,6.82,20,7.1
557,Tiruchirappalli_Ward_7,ward,Tiruchirappalli,25,10.818645,78.696634,106326,6.54,21,5.3
558,Tiruchirappalli_Ward_8,ward,Tiruchirappalli,25,10.842862,78.673135,75389,6.01,16,5.7
559,Tiruchirappalli_Ward_9,ward,Tiruchirappalli,25,10.813431,78.671729,123682,3.94,26,8.9
560,Tiruchirappalli_Ward_10,ward,Tiruchirappalli,25,10.839593,78.684028,85672,10.73,19,7.2
561,Kota_Ward_1,ward,Kota,24,25.177297,75.8879,96181,6.87,20,5.6
562,Kota_Ward_2,ward,Kota,24,25.145738,75.838424,106585,3.44,22,6.7
563,Kota_Ward_3,ward,Kota,24,25.199592,75.881481,105973,13.55,21,2.7
564,Kota_Ward_4,ward,Kota,24,25.201264,75.842766,112721,7.02,26,7.1
565,Kota_Ward_5,ward,Kota,24,25.165901,75.826304,92001,8.77,19,4.9
566,Kota_Ward_6,ward,Kota,24,25.168038,75.84307,85252,4.97,18,6.6
567,Kota_Ward_7,ward,Kota,24,25.203908,75.851152,123244,10.28,29,4.3
568,Kota_Ward_8,ward,Kota,24,25.189263,75.83452,91916,2.93,20,5.4
569,Kota_Ward_9,ward,Kota,24,25.198183,75.823252,92357,6.75,18,8.1
570,Kota_Ward_10,ward,Kota,24,25.183221,75.841297,98375,11.95,23,7.1
