region_id,region_name,city,state,latitude,longitude,population,cluster,total_cases,avg_cases,outbreak_count,outbreak_rate
891,Gaya_Ward_5,Gaya,Puducherry,24.812301,85.015801,36195,14,872,5.8133333333333335,20,0.13333333333333333
892,Gaya_Ward_6,Gaya,Puducherry,24.797151,85.020028,47209,14,902,4.849462365591398,16,0.08602150537634409
893,Gaya_Ward_7,Gaya,Puducherry,24.801046,85.008223,44664,14,1015,5.37037037037037,17,0.08994708994708994
894,Gaya_Ward_8,Gaya,Puducherry,24.792276,85.002847,42688,14,629,3.6569767441860463,15,0.0872093023255814
895,Gaya_Ward_9,Gaya,Puducherry,24.79514,85.007814,37989,14,607,3.5290697674418605,15,0.0872093023255814
896,Gaya_Ward_10,Gaya,Puducherry,24.767619,84.992587,60650,14,779,3.7095238095238097,15,0.07142857142857142
897,Ambattur_Ward_1,Ambattur,25,13.094239,80.137582,134699,5,1913,7.0851851851851855,23,0.08518518518518518
898,Ambattur_Ward_2,Ambattur,25,13.091888,80.140687,133473,5,1480,5.736434108527132,15,0.05813953488372093
899,Ambattur_Ward_3,Ambattur,25,13.10279,80.157804,106238,5,1316,5.264,17,0.068
900,Ambattur_Ward_4,Ambattur,25,13.093987,80.161088,87315,5,1238,5.7050691244239635,17,0.07834101382488479
901,Jalgaon_Ward_1,Jalgaon,Tripura,21.00198,75.569639,192370,0,2197,7.902877697841727,20,0.07194244604316546
902,Jalgaon_Ward_2,Jalgaon,Tripura,20.987161,75.560345,117846,0,1406,5.112727272727272,17,0.06181818181818182
903,Jalgaon_Ward_3,Jalgaon,Tripura,21.011738,75.575316,154304,0,2924,9.812080536912752,26,0.087248322147651
904,Kurnool_Ward_1,Kurnool,Himachal Pradesh,15.817489,78.039737,85880,-1,1810,8.497652582159624,23,0.107981220657277
905,Kurnool_Ward_2,Kurnool,Himachal Pradesh,15.839154,78.033895,124530,-1,2566,8.878892733564014,27,0.09342560553633218
906,Kurnool_Ward_3,Kurnool,Himachal Pradesh,15.820928,78.04046,92136,-1,1377,6.287671232876712,14,0.0639269406392694
907,Kurnool_Ward_4,Kurnool,Himachal Pradesh,15.836835,78.038253,120552,-1,1517,6.242798353909465,18,0.07407407407407407
908,Ramgundam_Ward_1,Ramgundam,40,18.815072,79.44792,79661,28,1051,4.981042654028436,13,0.061611374407582936
909,Ramgundam_Ward_2,Ramgundam,40,18.799702,79.42679,85426,28,1635,5.967153284671533,23,0.08394160583941605
910,Ramgundam_Ward_3,Ramgundam,40,18.793008,79.452729,91917,28,1414,5.891666666666667,13,0.05416666666666667
911,Ramgundam_Ward_4,Ramgundam,40,18.79172,79.436843,95526,28,1269,5.158536585365853,17,0.06910569105691057
912,Ramgundam_Ward_5,Ramgundam,40,18.815357,79.458737,98202,28,1921,7.533333333333333,20,0.0784313725490196
913,Udaipur_Ward_1,Udaipur,Gujarat,24.573054,73.72059,76332,36,1137,4.9868421052631575,18,0.07894736842105263
914,Udaipur_Ward_2,Udaipur,Gujarat,24.609983,73.70306,114463,36,1647,6.535714285714286,19,0.07539682539682539
915,Udaipur_Ward_3,Udaipur,Gujarat,24.577298,73.7116,90031,36,1613,6.720833333333333,23,0.09583333333333334
916,Udaipur_Ward_4,Udaipur,Gujarat,24.569039,73.70698,82996,36,918,4.269767441860465,19,0.08837209302325581
917,Udaipur_Ward_5,Udaipur,Gujarat,24.595508,73.727384,73459,36,1454,6.161016949152542,24,0.1016949152542373
918,Maheshtala_Ward_1,Maheshtala,West Bengal,22.496267,88.273201,62107,6,934,4.226244343891403,11,0.049773755656108594
919,Maheshtala_Ward_2,Maheshtala,West Bengal,22.52456,88.247585,54123,6,746,3.9893048128342246,16,0.0855614973262032
920,Maheshtala_Ward_3,Maheshtala,West Bengal,22.513199,88.236149,58702,6,680,3.8202247191011236,10,0.056179775280898875
921,Maheshtala_Ward_4,Maheshtala,West Bengal,22.489262,88.251071,44955,6,521,3.2974683544303796,13,0.08227848101265822
922,Maheshtala_Ward_5,Maheshtala,West Bengal,22.475751,88.267763,41308,6,621,3.5485714285714285,11,0.06285714285714286
923,Maheshtala_Ward_6,Maheshtala,West Bengal,22.508667,88.27167,64201,6,989,4.70952380952381,16,0.0761904761904762
924,Maheshtala_Ward_7,Maheshtala,West Bengal,22.487619,88.286303,54377,6,586,3.117021276595745,12,0.06382978723404255
925,Maheshtala_Ward_8,Maheshtala,West Bengal,22.502835,88.259738,59582,6,881,4.097674418604651,14,0.06511627906976744
926,Maheshtala_Ward_9,Maheshtala,West Bengal,22.523164,88.269102,47784,6,655,3.6797752808988764,10,0.056179775280898875
927,Patiala_Ward_1,Patiala,Madhya Pradesh,30.331469,76.376753,47265,1,794,4.616279069767442,17,0.09883720930232558
928,Patiala_Ward_2,Patiala,Madhya Pradesh,30.332714,76.407707,35907,1,580,4.496124031007752,12,0.09302325581395349
929,Patiala_Ward_3,Patiala,Madhya Pradesh,30.321123,76.360912,34424,1,494,3.742424242424242,12,0.09090909090909091
930,Patiala_Ward_4,Patiala,Madhya Pradesh,30.337987,76.422845,32042,1,563,3.882758620689655,13,0.0896551724137931
931,Patiala_Ward_5,Patiala,Madhya Pradesh,30.344723,76.416737,40482,1,767,4.511764705882353,16,0.09411764705882353
932,Patiala_Ward_6,Patiala,Madhya Pradesh,30.372132,76.382169,30344,1,675,4.326923076923077,14,0.08974358974358974
933,Patiala_Ward_7,Patiala,Madhya Pradesh,30.326389,76.391466,26869,1,385,3.0555555555555554,9,0.07142857142857142
934,Patiala_Ward_8,Patiala,Madhya Pradesh,30.382944,76.381596,30268,1,328,2.4661654135338344,6,0.045112781954887216
935,Patiala_Ward_9,Patiala,Madhya Pradesh,30.347242,76.373087,40555,1,363,2.388157894736842,6,0.039473684210526314
936,Patiala_Ward_10,Patiala,Madhya Pradesh,30.334127,76.393057,41866,1,558,3.6470588235294117,12,0.0784313725490196
937,Patiala_Ward_11,Patiala,Madhya Pradesh,30.337399,76.384524,46575,1,1004,4.780952380952381,17,0.08095238095238096
938,Patiala_Ward_12,Patiala,Madhya Pradesh,30.366883,76.385087,36422,1,540,3.3540372670807455,12,0.07453416149068323
939,Shyamnagar_Ward_1,Shyamnagar,West Bengal,22.867486,88.348152,100993,6,1599,6.033962264150944,19,0.07169811320754717
940,Shyamnagar_Ward_2,Shyamnagar,West Bengal,22.833548,88.374297,137815,6,2759,9.016339869281046,30,0.09803921568627451
941,Shyamnagar_Ward_3,Shyamnagar,West Bengal,22.844295,88.374747,141505,6,2544,9.217391304347826,25,0.09057971014492754
942,Shyamnagar_Ward_4,Shyamnagar,West Bengal,22.869245,88.362812,119007,6,1764,6.582089552238806,22,0.08208955223880597
943,Davangere_Ward_1,Davangere,Karnataka,14.474416,75.901556,36399,37,589,3.875,14,0.09210526315789473
944,Davangere_Ward_2,Davangere,Karnataka,14.482996,75.92672,43401,37,600,3.3707865168539324,13,0.07303370786516854
945,Davangere_Ward_3,Davangere,Karnataka,14.477866,75.932207,39746,37,600,3.3707865168539324,13,0.07303370786516854
946,Davangere_Ward_4,Davangere,Karnataka,14.450107,75.94104,45331,37,718,4.1988304093567255,21,0.12280701754385964
947,Davangere_Ward_5,Davangere,Karnataka,14.478085,75.923867,55945,37,865,4.061032863849765,14,0.06572769953051644
948,Davangere_Ward_6,Davangere,Karnataka,14.471268,75.920382,38394,37,525,3.1626506024096384,8,0.04819277108433735
949,Davangere_Ward_7,Davangere,Karnataka,14.476073,75.903609,54770,37,801,4.306451612903226,15,0.08064516129032258
950,Davangere_Ward_8,Davangere,Karnataka,14.482487,75.953076,37171,37,569,3.624203821656051,17,0.10828025477707007
951,Davangere_Ward_9,Davangere,Karnataka,14.481274,75.96181,61946,37,708,3.5939086294416245,11,0.05583756345177665
952,Akola_Ward_1,Akola,Tripura,20.698866,77.007504,38822,30,510,3.2278481012658227,8,0.05063291139240506
953,Akola_Ward_2,Akola,Tripura,20.707843,76.992911,40937,30,859,5.436708860759493,10,0.06329113924050633
954,Akola_Ward_3,Akola,Tripura,20.710591,77.008692,56910,30,1001,4.931034482758621,17,0.08374384236453201
955,Akola_Ward_4,Akola,Tripura,20.715574,77.001125,48139,30,924,4.837696335078534,21,0.1099476439790576
956,Akola_Ward_5,Akola,Tripura,20.710786,77.033187,33642,30,482,3.795275590551181,13,0.10236220472440945
957,Akola_Ward_6,Akola,Tripura,20.707557,77.00589,45487,30,639,3.5898876404494384,19,0.10674157303370786
958,Akola_Ward_7,Akola,Tripura,20.721823,76.993223,34093,30,528,3.6923076923076925,9,0.06293706293706294
959,Akola_Ward_8,Akola,Tripura,20.705464,76.997886,35778,30,566,3.5822784810126582,10,0.06329113924050633
960,Akola_Ward_9,Akola,Tripura,20.711037,76.993044,55736,30,672,3.4285714285714284,12,0.061224489795918366
961,Rajpur Sonarpur_Ward_1,Rajpur Sonarpur,West Bengal,22.414467,88.432803,42691,6,950,5.7926829268292686,23,0.1402439024390244
962,Rajpur Sonarpur_Ward_2,Rajpur Sonarpur,West Bengal,22.428314,88.425677,42612,6,644,3.519125683060109,14,0.07650273224043716
963,Rajpur Sonarpur_Ward_3,Rajpur Sonarpur,West Bengal,22.436336,88.428879,38956,6,678,3.830508474576271,17,0.096045197740113
964,Rajpur Sonarpur_Ward_4,Rajpur Sonarpur,West Bengal,22.425417,88.431461,26582,6,525,4.133858267716535,14,0.11023622047244094
965,Rajpur Sonarpur_Ward_5,Rajpur Sonarpur,West Bengal,22.435438,88.415097,31843,6,484,3.4571428571428573,8,0.05714285714285714
966,Rajpur Sonarpur_Ward_6,Rajpur Sonarpur,West Bengal,22.43844,88.418829,25878,6,262,1.9699248120300752,3,0.022556390977443608
967,Rajpur Sonarpur_Ward_7,Rajpur Sonarpur,West Bengal,22.426708,88.415129,28655,6,384,2.8656716417910446,10,0.07462686567164178
968,Rajpur Sonarpur_Ward_8,Rajpur Sonarpur,West Bengal,22.423272,88.401143,33671,6,693,4.5,21,0.13636363636363635
969,Rajpur Sonarpur_Ward_9,Rajpur Sonarpur,West Bengal,22.44148,88.425355,44276,6,617,3.716867469879518,15,0.09036144578313253
970,Rajpur Sonarpur_Ward_10,Rajpur Sonarpur,West Bengal,22.408874,88.435866,33460,6,465,3.0392156862745097,7,0.0457516339869281
971,Rajpur Sonarpur_Ward_11,Rajpur Sonarpur,West Bengal,22.44654,88.423181,34387,6,476,3.1946308724832213,12,0.08053691275167785
972,Rajpur Sonarpur_Ward_12,Rajpur Sonarpur,West Bengal,22.433147,88.423261,30101,6,690,4.928571428571429,15,0.10714285714285714
973,Korba_Ward_1,Korba,37,22.381526,82.708739,38544,24,507,2.8011049723756907,9,0.049723756906077346
974,Korba_Ward_2,Korba,37,22.346735,82.707195,37094,24,497,3.1858974358974357,12,0.07692307692307693
975,Korba_Ward_3,Korba,37,22.350164,82.688725,34361,24,494,3.4305555555555554,14,0.09722222222222222
976,Korba_Ward_4,Korba,37,22.346002,82.69024,42940,24,604,3.318681318681319,12,0.06593406593406594
977,Korba_Ward_5,Korba,37,22.354803,82.710699,43319,24,533,2.6127450980392157,7,0.03431372549019608
978,Korba_Ward_6,Korba,37,22.341946,82.729516,37839,24,633,3.8363636363636364,11,0.06666666666666667
979,Korba_Ward_7,Korba,37,22.34427,82.683694,48360,24,634,3.390374331550802,11,0.058823529411764705
980,Korba_Ward_8,Korba,37,22.3456,82.70949,51879,24,668,3.5343915343915344,14,0.07407407407407407
981,Korba_Ward_9,Korba,37,22.331313,82.688251,35359,24,442,2.9864864864864864,10,0.06756756756756757
982,Korba_Ward_10,Korba,37,22.328793,82.70551,40451,24,570,3.257142857142857,13,0.07428571428571429
983,Jhansi_Ward_1,Jhansi,Telangana,25.462956,78.586202,33754,1,346,2.4892086330935252,9,0.06474820143884892
984,Jhansi_Ward_2,Jhansi,Telangana,25.450651,78.585355,31979,1,539,3.5460526315789473,12,0.07894736842105263
985,Jhansi_Ward_3,Jhansi,Telangana,25.440874,78.590424,45745,1,651,3.5380434782608696,13,0.07065217391304347
986,Jhansi_Ward_4,Jhansi,Telangana,25.439928,78.590098,44367,1,706,4.253012048192771,18,0.10843373493975904
987,Jhansi_Ward_5,Jhansi,Telangana,25.440617,78.600391,44494,1,697,3.893854748603352,16,0.0893854748603352
988,Jhansi_Ward_6,Jhansi,Telangana,25.46572,78.574164,44699,1,556,3.432098765432099,13,0.08024691358024691
989,Jhansi_Ward_7,Jhansi,Telangana,25.469315,78.584122,28496,1,294,2.45,4,0.03333333333333333
990,Jhansi_Ward_8,Jhansi,Telangana,25.467174,78.567618,36136,1,547,3.6466666666666665,14,0.09333333333333334
991,Jhansi_Ward_9,Jhansi,Telangana,25.454784,78.598446,39701,1,454,2.91025641025641,7,0.04487179487179487
992,Jhansi_Ward_10,Jhansi,Telangana,25.454965,78.577237,31312,1,496,3.517730496453901,13,0.09219858156028368
993,Jhansi_Ward_11,Jhansi,Telangana,25.462219,78.561964,47533,1,577,3.539877300613497,19,0.1165644171779141
994,Thoothukudi_Ward_1,Thoothukudi,25,8.770505,78.110107,60717,15,803,4.160621761658031,14,0.07253886010362694
995,Thoothukudi_Ward_2,Thoothukudi,25,8.771193,78.15215,76256,15,866,4.287128712871287,14,0.06930693069306931
996,Thoothukudi_Ward_3,Thoothukudi,25,8.759881,78.147927,72965,15,1065,4.819004524886878,17,0.07692307692307693
997,Thoothukudi_Ward_4,Thoothukudi,25,8.762142,78.145812,45048,15,737,4.549382716049383,16,0.09876543209876543
998,Thoothukudi_Ward_5,Thoothukudi,25,8.773767,78.149246,57039,15,1289,6.477386934673367,27,0.135678391959799
999,Thoothukudi_Ward_6,Thoothukudi,25,8.763228,78.101231,58790,15,1280,5.981308411214953,21,0.09813084112149532
1000,Thoothukudi_Ward_7,Thoothukudi,25,8.772982,78.140369,60459,15,901,4.870270270270271,14,0.07567567567567568
1001,Ballari_Ward_1,Ballari,Karnataka,15.11757,76.910406,36582,38,542,3.3048780487804876,15,0.09146341463414634
1002,Ballari_Ward_2,Ballari,Karnataka,15.143762,76.913631,28593,38,276,2.1068702290076335,5,0.03816793893129771
1003,Ballari_Ward_3,Ballari,Karnataka,15.162498,76.919426,42674,38,631,4.019108280254777,13,0.08280254777070063
1004,Ballari_Ward_4,Ballari,Karnataka,15.125166,76.922308,29049,38,357,2.811023622047244,10,0.07874015748031496
1005,Ballari_Ward_5,Ballari,Karnataka,15.148524,76.935075,36915,38,522,3.2024539877300615,10,0.06134969325153374
1006,Ballari_Ward_6,Ballari,Karnataka,15.133693,76.933875,35186,38,383,2.795620437956204,9,0.06569343065693431
1007,Ballari_Ward_7,Ballari,Karnataka,15.154684,76.924328,46360,38,625,3.61271676300578,13,0.07514450867052024
1008,Ballari_Ward_8,Ballari,Karnataka,15.119362,76.918653,36167,38,454,3.219858156028369,11,0.07801418439716312
1009,Ballari_Ward_9,Ballari,Karnataka,15.143593,76.92622,26553,38,388,3.104,11,0.088
1010,Ballari_Ward_10,Ballari,Karnataka,15.154097,76.914544,46469,38,955,5.335195530726257,19,0.10614525139664804
1011,Ballari_Ward_11,Ballari,Karnataka,15.113659,76.928652,34913,38,519,3.46,12,0.08
1012,Bhagalpur_Ward_1,Bhagalpur,Puducherry,25.245826,86.974951,120595,39,1851,6.494736842105263,24,0.08421052631578947
1013,Bhagalpur_Ward_2,Bhagalpur,Puducherry,25.236562,86.963976,154890,39,2484,9.303370786516854,21,0.07865168539325842
1014,Bhagalpur_Ward_3,Bhagalpur,Puducherry,25.254129,86.982086,167933,39,1772,6.686792452830189,15,0.05660377358490566
1015,Agartala_Ward_1,Agartala,Daman and Diu,23.836559,91.261534,97635,-1,2113,8.953389830508474,22,0.09322033898305085
1016,Agartala_Ward_2,Agartala,Daman and Diu,23.845888,91.25754,81975,-1,1205,4.8785425101214575,26,0.10526315789473684
1017,Agartala_Ward_3,Agartala,Daman and Diu,23.846369,91.270195,121090,-1,1731,6.294545454545455,18,0.06545454545454546
1018,Agartala_Ward_4,Agartala,Daman and Diu,23.835149,91.268926,80366,-1,1139,4.826271186440678,20,0.0847457627118644
1019,Kakinada_Ward_1,Kakinada,Himachal Pradesh,16.940113,82.264613,44028,40,790,5.031847133757962,14,0.08917197452229299
1020,Kakinada_Ward_2,Kakinada,Himachal Pradesh,16.939256,82.236567,38050,40,448,2.765432098765432,10,0.06172839506172839
1021,Kakinada_Ward_3,Kakinada,Himachal Pradesh,16.95093,82.233927,33397,40,653,3.587912087912088,20,0.10989010989010989
1022,Kakinada_Ward_4,Kakinada,Himachal Pradesh,16.970255,82.237907,30944,40,627,3.9936305732484074,15,0.09554140127388536
1023,Kakinada_Ward_5,Kakinada,Himachal Pradesh,16.95546,82.239961,36314,40,545,3.1871345029239766,13,0.07602339181286549
1024,Kakinada_Ward_6,Kakinada,Himachal Pradesh,16.952857,82.198803,24596,40,415,3.516949152542373,9,0.07627118644067797
1025,Kakinada_Ward_7,Kakinada,Himachal Pradesh,16.989758,82.244849,39171,40,812,5.012345679012346,13,0.08024691358024691
1026,Kakinada_Ward_8,Kakinada,Himachal Pradesh,16.971537,82.217482,27097,40,510,4.08,14,0.112
1027,Kakinada_Ward_9,Kakinada,Himachal Pradesh,16.954679,82.26933,28616,40,314,2.2753623188405796,4,0.028985507246376812
1028,Kakinada_Ward_10,Kakinada,Himachal Pradesh,16.950585,82.261809,41796,40,663,3.8771929824561404,14,0.08187134502923976
1029,Kakinada_Ward_11,Kakinada,Himachal Pradesh,16.962841,82.21736,44036,40,717,3.7539267015706805,17,0.08900523560209424
1030,Latur_Ward_1,Latur,Tripura,18.409837,76.549552,39313,0,539,3.0280898876404496,10,0.056179775280898875
1031,Latur_Ward_2,Latur,Tripura,18.393803,76.565714,68769,0,1455,6.012396694214876,19,0.07851239669421488
1032,Latur_Ward_3,Latur,Tripura,18.401092,76.561536,44423,0,554,3.551282051282051,14,0.08974358974358974
1033,Latur_Ward_4,Latur,Tripura,18.378617,76.545297,55806,0,818,4.421621621621622,16,0.08648648648648649
1034,Latur_Ward_5,Latur,Tripura,18.387287,76.558523,44579,0,845,4.355670103092783,19,0.0979381443298969
1035,Latur_Ward_6,Latur,Tripura,18.394521,76.56619,49991,0,683,3.594736842105263,16,0.08421052631578947
1036,Latur_Ward_7,Latur,Tripura,18.400367,76.574761,54486,0,907,4.319047619047619,22,0.10476190476190476
1037,Panihati_Ward_1,Panihati,West Bengal,22.675055,88.368735,52072,6,708,3.847826086956522,18,0.09782608695652174
1038,Panihati_Ward_2,Panihati,West Bengal,22.715939,88.366388,45879,6,787,4.164021164021164,15,0.07936507936507936
1039,Panihati_Ward_3,Panihati,West Bengal,22.683511,88.393961,51486,6,1048,4.7207207207207205,23,0.1036036036036036
1040,Panihati_Ward_4,Panihati,West Bengal,22.70047,88.389862,48112,6,689,3.8066298342541436,12,0.06629834254143646
1041,Panihati_Ward_5,Panihati,West Bengal,22.675207,88.373646,55934,6,1008,5.014925373134329,26,0.12935323383084577
1042,Panihati_Ward_6,Panihati,West Bengal,22.701241,88.367336,50205,6,751,4.219101123595506,17,0.09550561797752809
1043,Panihati_Ward_7,Panihati,West Bengal,22.685729,88.368422,43504,6,744,4.251428571428572,18,0.10285714285714286
1044,Panihati_Ward_8,Panihati,West Bengal,22.693791,88.378496,51240,6,951,4.755,20,0.1
1045,Rajamahendravaram_Ward_1,Rajamahendravaram,Himachal Pradesh,17.022683,81.766981,90287,40,1099,4.485714285714286,16,0.0653061224489796
1046,Rajamahendravaram_Ward_2,Rajamahendravaram,Himachal Pradesh,17.028275,81.781206,73033,40,1212,5.224137931034483,20,0.08620689655172414
1047,Rajamahendravaram_Ward_3,Rajamahendravaram,Himachal Pradesh,17.011312,81.77369,66375,40,1194,5.796116504854369,23,0.11165048543689321
1048,Rajamahendravaram_Ward_4,Rajamahendravaram,Himachal Pradesh,17.012055,81.785133,89336,40,1352,5.802575107296137,19,0.0815450643776824
1049,Dhule_Ward_1,Dhule,Tripura,20.882236,74.771691,54202,0,836,3.8883720930232557,15,0.06976744186046512
1050,Dhule_Ward_2,Dhule,Tripura,20.927798,74.778788,65866,0,1001,4.835748792270532,18,0.08695652173913043
1051,Dhule_Ward_3,Dhule,Tripura,20.898774,74.77248,48001,0,758,4.23463687150838,17,0.09497206703910614
1052,Dhule_Ward_4,Dhule,Tripura,20.874609,74.776617,61329,0,770,3.5159817351598175,9,0.0410958904109589
1053,Dhule_Ward_5,Dhule,Tripura,20.889137,74.782872,68000,0,1102,4.7094017094017095,21,0.08974358974358974
1054,Dhule_Ward_6,Dhule,Tripura,20.914272,74.791671,44607,0,646,3.530054644808743,13,0.07103825136612021
1055,Dhule_Ward_7,Dhule,Tripura,20.896204,74.780844,68534,0,1091,5.4278606965174125,17,0.0845771144278607
1056,Rohtak_Ward_1,Rohtak,10,28.886077,76.560223,43608,1,746,3.748743718592965,14,0.07035175879396985
1057,Rohtak_Ward_2,Rohtak,10,28.916187,76.60325,46856,1,960,4.974093264248705,27,0.13989637305699482
1058,Rohtak_Ward_3,Rohtak,10,28.911394,76.587572,51240,1,680,3.675675675675676,12,0.06486486486486487
1059,Rohtak_Ward_4,Rohtak,10,28.893648,76.575334,53856,1,852,4.55614973262032,12,0.06417112299465241
1060,Rohtak_Ward_5,Rohtak,10,28.872292,76.609952,48355,1,968,4.989690721649485,16,0.08247422680412371
1061,Rohtak_Ward_6,Rohtak,10,28.868516,76.609178,41636,1,647,3.6553672316384183,14,0.07909604519774012
1062,Rohtak_Ward_7,Rohtak,10,28.936835,76.595936,42630,1,589,3.0837696335078535,12,0.06282722513089005
1063,Rohtak_Ward_8,Rohtak,10,28.880202,76.584043,42047,1,727,4.3017751479289945,20,0.11834319526627218
1064,Rohtak_Ward_9,Rohtak,10,28.872059,76.586004,33372,1,642,4.251655629139073,16,0.10596026490066225
1065,Ahilyanagar_Ward_1,Ahilyanagar,Tripura,19.099545,74.722723,76324,0,1058,4.58008658008658,19,0.08225108225108226
1066,Ahilyanagar_Ward_2,Ahilyanagar,Tripura,19.083392,74.735996,70890,0,814,4.090452261306533,15,0.07537688442211055
1067,Ahilyanagar_Ward_3,Ahilyanagar,Tripura,19.089422,74.707143,78413,0,994,4.755980861244019,22,0.10526315789473684
1068,Ahilyanagar_Ward_4,Ahilyanagar,Tripura,19.123051,74.71138,53472,0,707,3.3507109004739335,17,0.08056872037914692
1069,Ahilyanagar_Ward_5,Ahilyanagar,Tripura,19.100489,74.732044,88997,0,1421,5.8962655601659755,28,0.11618257261410789
1070,Kollam_Ward_1,Kollam,Nagaland,8.877204,76.575278,26663,15,568,4.813559322033898,13,0.11016949152542373
1071,Kollam_Ward_2,Kollam,Nagaland,8.869624,76.575632,40453,15,560,3.010752688172043,15,0.08064516129032258
1072,Kollam_Ward_3,Kollam,Nagaland,8.862908,76.564169,46928,15,721,3.5693069306930694,17,0.08415841584158416
1073,Kollam_Ward_4,Kollam,Nagaland,8.896473,76.581833,32336,15,391,2.8333333333333335,10,0.07246376811594203
1074,Kollam_Ward_5,Kollam,Nagaland,8.90231,76.566004,36799,15,538,3.842857142857143,12,0.08571428571428572
1075,Kollam_Ward_6,Kollam,Nagaland,8.875372,76.587724,28034,15,270,2.4107142857142856,6,0.05357142857142857
1076,Kollam_Ward_7,Kollam,Nagaland,8.862633,76.57115,35175,15,551,3.3597560975609757,18,0.10975609756097561
1077,Kollam_Ward_8,Kollam,Nagaland,8.87335,76.597488,43081,15,558,3.1885714285714286,14,0.08
1078,Kollam_Ward_9,Kollam,Nagaland,8.88888,76.575892,47488,15,715,3.6479591836734695,12,0.061224489795918366
1079,Kollam_Ward_10,Kollam,Nagaland,8.890527,76.583491,31115,15,483,3.331034482758621,12,0.08275862068965517
1080,Bilaspur_Ward_1,Bilaspur,37,22.077586,82.146808,139271,24,2537,8.778546712802768,22,0.07612456747404844
1081,Bilaspur_Ward_2,Bilaspur,37,22.086831,82.15009,154189,24,2340,9.397590361445783,19,0.07630522088353414
1082,Bilaspur_Ward_3,Bilaspur,37,22.069783,82.168167,124316,24,1637,6.154135338345864,19,0.07142857142857142
1083,Bhilwara_Ward_1,Bhilwara,Gujarat,25.345465,74.669944,51741,41,826,4.440860215053763,18,0.0967741935483871
1084,Bhilwara_Ward_2,Bhilwara,Gujarat,25.309471,74.638235,37248,41,673,4.673611111111111,12,0.08333333333333333
1085,Bhilwara_Ward_3,Bhilwara,Gujarat,25.354722,74.63107,66295,41,1014,4.260504201680672,18,0.07563025210084033
1086,Bhilwara_Ward_4,Bhilwara,Gujarat,25.343496,74.669501,62126,41,784,3.8058252427184467,15,0.07281553398058252
1087,Bhilwara_Ward_5,Bhilwara,Gujarat,25.387615,74.63735,41773,41,444,3.0833333333333335,9,0.0625
1088,Bhilwara_Ward_6,Bhilwara,Gujarat,25.368699,74.626622,38372,41,632,4.130718954248366,14,0.0915032679738562
1089,Bhilwara_Ward_7,Bhilwara,Gujarat,25.334849,74.643452,49227,41,628,3.3404255319148937,16,0.0851063829787234
1090,Brahmapur_Ward_1,Brahmapur,Odisha,19.315539,84.78316,41674,42,559,3.3674698795180724,11,0.06626506024096386
1091,Brahmapur_Ward_2,Brahmapur,Odisha,19.309875,84.793416,38452,42,419,2.703225806451613,5,0.03225806451612903
1092,Brahmapur_Ward_3,Brahmapur,Odisha,19.309716,84.797605,27553,42,378,2.7,11,0.07857142857142857
1093,Brahmapur_Ward_4,Brahmapur,Odisha,19.28294,84.814566,29765,42,355,2.7099236641221376,9,0.06870229007633588
1094,Brahmapur_Ward_5,Brahmapur,Odisha,19.293562,84.768601,38742,42,619,3.662721893491124,12,0.07100591715976332
1095,Brahmapur_Ward_6,Brahmapur,Odisha,19.297688,84.784419,24363,42,311,2.6134453781512605,7,0.058823529411764705
1096,Brahmapur_Ward_7,Brahmapur,Odisha,19.296831,84.779385,29844,42,477,3.267123287671233,13,0.08904109589041095
1097,Brahmapur_Ward_8,Brahmapur,Odisha,19.330161,84.81132,28259,42,312,2.2446043165467624,9,0.06474820143884892
1098,Brahmapur_Ward_9,Brahmapur,Odisha,19.302513,84.79052,27118,42,441,3.2666666666666666,12,0.08888888888888889
1099,Brahmapur_Ward_10,Brahmapur,Odisha,19.301977,84.796025,25302,42,333,2.5615384615384613,9,0.06923076923076923
1100,Brahmapur_Ward_11,Brahmapur,Odisha,19.296809,84.80466,24954,42,429,4.165048543689321,10,0.0970873786407767
1101,Muzaffarpur_Ward_1,Muzaffarpur,Puducherry,26.132674,85.368043,86686,14,1188,4.790322580645161,17,0.06854838709677419
1102,Muzaffarpur_Ward_2,Muzaffarpur,Puducherry,26.147674,85.388407,65246,14,1141,4.918103448275862,15,0.06465517241379311
1103,Muzaffarpur_Ward_3,Muzaffarpur,Puducherry,26.101604,85.367746,85210,14,1576,6.649789029535865,21,0.08860759493670886
1104,Muzaffarpur_Ward_4,Muzaffarpur,Puducherry,26.138813,85.353082,70771,14,1110,5.0,19,0.08558558558558559
1105,Muzaffarpur_Ward_5,Muzaffarpur,Puducherry,26.12031,85.406452,64212,14,1070,4.9308755760368665,19,0.08755760368663594
1106,Punasa_Ward_1,Punasa,35,22.191577,76.381577,40626,11,555,3.5126582278481013,14,0.08860759493670886
1107,Punasa_Ward_2,Punasa,35,22.231546,76.379947,28703,11,312,2.456692913385827,7,0.05511811023622047
1108,Punasa_Ward_3,Punasa,35,22.218584,76.395796,40339,11,465,2.961783439490446,7,0.044585987261146494
1109,Punasa_Ward_4,Punasa,35,22.245156,76.39585,38250,11,512,3.303225806451613,10,0.06451612903225806
1110,Punasa_Ward_5,Punasa,35,22.241119,76.404544,23348,11,378,3.15,8,0.06666666666666667
1111,Punasa_Ward_6,Punasa,35,22.260172,76.399976,29046,11,478,3.489051094890511,14,0.10218978102189781
